id,job_order_id,section_id,task_title,note,task_status,completed_at,price,billable,scheduled_date,mechanic_id,estimated_finish
103,72,in_progress,Task for A/C System Recharge,Note,completed,2026-04-02 07:05:16,2441.59,True,2026-04-01 07:05:16,2,2026-04-02 07:05:16
104,73,in_progress,Task for Engine Diagnostics,Note,in_progress,2026-02-07 01:22:48,2033.19,True,2026-02-06 01:22:48,2,2026-02-07 01:22:48
105,74,in_progress,Task for A/C System Recharge,Note,completed,2026-02-22 13:05:45,2423.38,True,2026-02-21 13:05:45,2,2026-02-22 13:05:45
106,75,in_progress,Task for Wheel Alignment,Note,in_progress,2026-01-28 05:49:04,1151.60,True,2026-01-27 05:49:04,2,2026-01-28 05:49:04
107,76,in_progress,Task for A/C System Recharge,Note,completed,2026-01-20 15:47:46,2617.45,True,2026-01-19 15:47:46,2,2026-01-20 15:47:46
108,77,in_progress,Task for Engine Diagnostics,Note,completed,2026-03-04 19:34:23,1981.40,True,2026-03-03 19:34:23,2,2026-03-04 19:34:23
109,78,in_progress,Task for Wheel Alignment,Note,in_progress,2026-05-07 05:43:30,1400.54,True,2026-05-06 05:43:30,2,2026-05-07 05:43:30
110,78,in_progress,Task for Battery Testing & Replacement,Note,in_progress,2026-05-07 05:43:30,4799.17,True,2026-05-06 05:43:30,2,2026-05-07 05:43:30
111,79,in_progress,Task for Engine Diagnostics,Note,in_progress,2026-02-02 07:13:48,2029.32,True,2026-02-01 07:13:48,2,2026-02-02 07:13:48
112,79,in_progress,Task for Transmission Fluid Flush,Note,in_progress,2026-02-02 07:13:48,4350.63,True,2026-02-01 07:13:48,2,2026-02-02 07:13:48
113,80,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-02-10 21:48:20,827.80,True,2026-02-09 21:48:20,2,2026-02-10 21:48:20
114,81,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-02-01 00:37:52,845.71,True,2026-01-31 00:37:52,2,2026-02-01 00:37:52
115,81,in_progress,Task for Oil Change,Note,completed,2026-02-01 00:37:52,1789.10,True,2026-01-31 00:37:52,2,2026-02-01 00:37:52
116,82,in_progress,Task for Wheel Alignment,Note,in_progress,2026-02-02 22:00:10,1146.29,True,2026-02-01 22:00:10,2,2026-02-02 22:00:10
117,83,in_progress,Task for Engine Diagnostics,Note,completed,2026-02-01 16:49:01,2048.42,True,2026-01-31 16:49:01,2,2026-02-01 16:49:01
118,83,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-02-01 16:49:01,944.10,True,2026-01-31 16:49:01,2,2026-02-01 16:49:01
119,84,in_progress,Task for Brake Pad Replacement,Note,completed,2026-03-16 03:42:56,3177.51,True,2026-03-15 03:42:56,2,2026-03-16 03:42:56
120,85,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-04-14 11:33:33,739.07,True,2026-04-13 11:33:33,2,2026-04-14 11:33:33
121,86,in_progress,Task for Wheel Alignment,Note,completed,2026-01-31 14:10:08,1214.63,True,2026-01-30 14:10:08,2,2026-01-31 14:10:08
122,87,in_progress,Task for Brake Pad Replacement,Note,in_progress,2026-03-27 04:34:20,3579.02,True,2026-03-26 04:34:20,2,2026-03-27 04:34:20
123,88,in_progress,Task for Brake Pad Replacement,Note,completed,2026-02-13 18:32:26,3362.98,True,2026-02-12 18:32:26,2,2026-02-13 18:32:26
124,88,in_progress,Task for Brake Pad Replacement,Note,completed,2026-02-13 18:32:26,4152.43,True,2026-02-12 18:32:26,2,2026-02-13 18:32:26
125,88,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-02-13 18:32:26,885.09,True,2026-02-12 18:32:26,2,2026-02-13 18:32:26
126,89,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-04-02 23:52:53,865.90,True,2026-04-01 23:52:53,2,2026-04-02 23:52:53
127,89,in_progress,Task for Battery Testing & Replacement,Note,completed,2026-04-02 23:52:53,4582.10,True,2026-04-01 23:52:53,2,2026-04-02 23:52:53
192,134,in_progress,Task for Wheel Alignment,Note,completed,2026-01-25 10:59:21,1430.60,True,2026-01-24 10:59:21,2,2026-01-25 10:59:21
128,90,in_progress,Task for Battery Testing & Replacement,Note,completed,2026-03-23 07:27:49,5394.38,True,2026-03-22 07:27:49,2,2026-03-23 07:27:49
129,91,in_progress,Task for Oil Change,Note,completed,2026-02-25 23:33:55,1694.32,True,2026-02-24 23:33:55,2,2026-02-25 23:33:55
130,91,in_progress,Task for Transmission Fluid Flush,Note,completed,2026-02-25 23:33:55,4127.46,True,2026-02-24 23:33:55,2,2026-02-25 23:33:55
131,91,in_progress,Task for A/C System Recharge,Note,completed,2026-02-25 23:33:55,2464.44,True,2026-02-24 23:33:55,2,2026-02-25 23:33:55
132,92,in_progress,Task for A/C System Recharge,Note,in_progress,2026-03-05 17:39:58,2927.76,True,2026-03-04 17:39:58,2,2026-03-05 17:39:58
133,93,in_progress,Task for Wheel Alignment,Note,completed,2026-03-03 10:15:26,1290.76,True,2026-03-02 10:15:26,2,2026-03-03 10:15:26
134,94,in_progress,Task for Tire Rotation & Balance,Note,in_progress,2026-03-02 17:00:42,861.68,True,2026-03-01 17:00:42,2,2026-03-02 17:00:42
135,95,in_progress,Task for Oil Change,Note,completed,2026-02-07 04:15:36,1641.86,True,2026-02-06 04:15:36,2,2026-02-07 04:15:36
136,95,in_progress,Task for Engine Diagnostics,Note,completed,2026-02-07 04:15:36,2239.96,True,2026-02-06 04:15:36,2,2026-02-07 04:15:36
137,96,in_progress,Task for Wheel Alignment,Note,completed,2026-02-26 10:12:55,1334.62,True,2026-02-25 10:12:55,2,2026-02-26 10:12:55
138,96,in_progress,Task for Engine Diagnostics,Note,completed,2026-02-26 10:12:55,2167.24,True,2026-02-25 10:12:55,2,2026-02-26 10:12:55
139,97,in_progress,Task for A/C System Recharge,Note,completed,2026-02-24 12:36:11,2744.65,True,2026-02-23 12:36:11,2,2026-02-24 12:36:11
140,97,in_progress,Task for Oil Change,Note,completed,2026-02-24 12:36:11,1430.49,True,2026-02-23 12:36:11,2,2026-02-24 12:36:11
141,98,in_progress,Task for Engine Diagnostics,Note,completed,2026-02-28 07:25:14,1973.27,True,2026-02-27 07:25:14,2,2026-02-28 07:25:14
142,99,in_progress,Task for Transmission Fluid Flush,Note,completed,2026-03-07 02:46:36,4518.47,True,2026-03-06 02:46:36,2,2026-03-07 02:46:36
143,99,in_progress,Task for Oil Change,Note,completed,2026-03-07 02:46:36,1574.39,True,2026-03-06 02:46:36,2,2026-03-07 02:46:36
144,100,in_progress,Task for Wheel Alignment,Note,completed,2026-03-07 11:35:07,1227.65,True,2026-03-06 11:35:07,2,2026-03-07 11:35:07
145,101,in_progress,Task for Oil Change,Note,completed,2026-02-25 06:45:04,1475.15,True,2026-02-24 06:45:04,2,2026-02-25 06:45:04
146,101,in_progress,Task for Wheel Alignment,Note,completed,2026-02-25 06:45:04,1154.75,True,2026-02-24 06:45:04,2,2026-02-25 06:45:04
147,102,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-04-06 12:25:58,727.78,True,2026-04-05 12:25:58,2,2026-04-06 12:25:58
148,103,in_progress,Task for Oil Change,Note,completed,2026-02-16 13:08:37,1797.18,True,2026-02-15 13:08:37,2,2026-02-16 13:08:37
149,104,in_progress,Task for Engine Diagnostics,Note,in_progress,2026-03-05 05:39:45,2272.38,True,2026-03-04 05:39:45,2,2026-03-05 05:39:45
150,104,in_progress,Task for Brake Pad Replacement,Note,in_progress,2026-03-05 05:39:45,3757.91,True,2026-03-04 05:39:45,2,2026-03-05 05:39:45
151,105,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-01-27 14:43:27,916.86,True,2026-01-26 14:43:27,2,2026-01-27 14:43:27
152,105,in_progress,Task for Engine Diagnostics,Note,completed,2026-01-27 14:43:27,1838.96,True,2026-01-26 14:43:27,2,2026-01-27 14:43:27
153,106,in_progress,Task for Engine Diagnostics,Note,completed,2026-04-04 06:48:25,2116.23,True,2026-04-03 06:48:25,2,2026-04-04 06:48:25
154,107,in_progress,Task for Oil Change,Note,completed,2026-04-08 22:41:58,1633.04,True,2026-04-07 22:41:58,2,2026-04-08 22:41:58
155,107,in_progress,Task for Transmission Fluid Flush,Note,completed,2026-04-08 22:41:58,4426.39,True,2026-04-07 22:41:58,2,2026-04-08 22:41:58
156,108,in_progress,Task for A/C System Recharge,Note,completed,2026-02-15 10:55:09,2681.36,True,2026-02-14 10:55:09,2,2026-02-15 10:55:09
157,109,in_progress,Task for Wheel Alignment,Note,completed,2026-03-23 22:15:44,1342.51,True,2026-03-22 22:15:44,2,2026-03-23 22:15:44
158,109,in_progress,Task for Wheel Alignment,Note,completed,2026-03-23 22:15:44,1398.12,True,2026-03-22 22:15:44,2,2026-03-23 22:15:44
159,109,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-03-23 22:15:44,766.45,True,2026-03-22 22:15:44,2,2026-03-23 22:15:44
160,110,in_progress,Task for Battery Testing & Replacement,Note,completed,2026-03-31 01:10:01,4329.90,True,2026-03-30 01:10:01,2,2026-03-31 01:10:01
161,111,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-02-27 19:53:14,873.00,True,2026-02-26 19:53:14,2,2026-02-27 19:53:14
162,112,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-02-18 16:02:56,792.07,True,2026-02-17 16:02:56,2,2026-02-18 16:02:56
163,112,in_progress,Task for Wheel Alignment,Note,completed,2026-02-18 16:02:56,1120.98,True,2026-02-17 16:02:56,2,2026-02-18 16:02:56
164,113,in_progress,Task for Brake Pad Replacement,Note,completed,2026-02-26 00:35:10,4118.39,True,2026-02-25 00:35:10,2,2026-02-26 00:35:10
165,113,in_progress,Task for Wheel Alignment,Note,completed,2026-02-26 00:35:10,1092.80,True,2026-02-25 00:35:10,2,2026-02-26 00:35:10
166,114,in_progress,Task for Wheel Alignment,Note,in_progress,2026-02-02 15:48:02,1362.24,True,2026-02-01 15:48:02,2,2026-02-02 15:48:02
167,114,in_progress,Task for Tire Rotation & Balance,Note,in_progress,2026-02-02 15:48:02,920.43,True,2026-02-01 15:48:02,2,2026-02-02 15:48:02
168,115,in_progress,Task for Engine Diagnostics,Note,completed,2026-02-18 04:53:57,2332.82,True,2026-02-17 04:53:57,2,2026-02-18 04:53:57
169,116,in_progress,Task for Tire Rotation & Balance,Note,in_progress,2026-02-02 01:37:48,848.23,True,2026-02-01 01:37:48,2,2026-02-02 01:37:48
170,116,in_progress,Task for Brake Pad Replacement,Note,in_progress,2026-02-02 01:37:48,3346.75,True,2026-02-01 01:37:48,2,2026-02-02 01:37:48
171,117,in_progress,Task for Tire Rotation & Balance,Note,in_progress,2026-02-17 12:04:19,930.49,True,2026-02-16 12:04:19,2,2026-02-17 12:04:19
172,117,in_progress,Task for Tire Rotation & Balance,Note,in_progress,2026-02-17 12:04:19,792.63,True,2026-02-16 12:04:19,2,2026-02-17 12:04:19
173,118,in_progress,Task for Battery Testing & Replacement,Note,completed,2026-02-04 13:32:01,5283.03,True,2026-02-03 13:32:01,2,2026-02-04 13:32:01
174,119,in_progress,Task for A/C System Recharge,Note,completed,2026-04-01 15:47:34,2505.09,True,2026-03-31 15:47:34,2,2026-04-01 15:47:34
175,119,in_progress,Task for Wheel Alignment,Note,completed,2026-04-01 15:47:34,1191.73,True,2026-03-31 15:47:34,2,2026-04-01 15:47:34
176,120,in_progress,Task for Oil Change,Note,completed,2026-01-28 02:40:01,1739.16,True,2026-01-27 02:40:01,2,2026-01-28 02:40:01
177,121,in_progress,Task for Wheel Alignment,Note,completed,2026-02-17 18:21:48,1248.08,True,2026-02-16 18:21:48,2,2026-02-17 18:21:48
178,121,in_progress,Task for Oil Change,Note,completed,2026-02-17 18:21:48,1646.54,True,2026-02-16 18:21:48,2,2026-02-17 18:21:48
179,122,in_progress,Task for Brake Pad Replacement,Note,completed,2026-02-17 21:04:12,3485.11,True,2026-02-16 21:04:12,2,2026-02-17 21:04:12
180,123,in_progress,Task for Brake Pad Replacement,Note,completed,2026-01-29 23:52:14,4156.21,True,2026-01-28 23:52:14,2,2026-01-29 23:52:14
181,124,in_progress,Task for Tire Rotation & Balance,Note,completed,2026-04-08 11:34:21,753.97,True,2026-04-07 11:34:21,2,2026-04-08 11:34:21
