id,session_id,sender_type,sender_id,message_text,sent_at,is_read_by_customer,is_read_by_admin
157,44,admin,396,admin_m1,2025-06-04 10:35:41.312132,False,False
158,44,customer,87,customer_m4,2025-06-04 03:35:41.312132,False,True
159,44,bot,,bot_m3,2025-06-04 05:35:41.312132,True,False
160,44,bot,,bot_m1,2025-06-04 10:35:41.312132,True,False
161,44,bot,,bot_m3,2025-06-04 03:35:41.312132,False,True
162,44,bot,,bot_m5,2025-06-04 10:35:41.312132,False,True
163,44,admin,396,admin_m1,2025-06-04 06:35:41.312132,False,False
164,44,bot,,bot_m1,2025-06-04 20:35:41.312132,False,False
165,44,customer,87,customer_m3,2025-06-04 17:35:41.312132,False,False
166,44,bot,,bot_m3,2025-06-04 04:35:41.312132,True,True
167,44,admin,396,admin_m3,2025-06-04 05:35:41.312132,False,False
168,44,admin,396,admin_m5,2025-06-04 22:35:41.312132,False,False
169,44,bot,,bot_m3,2025-06-04 08:35:41.312132,True,False
170,44,customer,87,customer_m2,2025-06-04 17:35:41.312132,False,True
171,44,customer,87,customer_m4,2025-06-04 18:35:41.312132,False,True
172,44,admin,396,admin_m1,2025-06-04 09:35:41.312132,True,False
173,44,customer,87,customer_m2,2025-06-05 02:35:41.312132,False,False
174,44,bot,,bot_m3,2025-06-04 17:35:41.312132,True,False
175,44,bot,,bot_m1,2025-06-04 05:35:41.312132,True,True
176,44,bot,,bot_m1,2025-06-04 20:35:41.312132,True,True
177,44,customer,87,customer_m4,2025-06-04 21:35:41.312132,False,True
178,44,customer,87,customer_m4,2025-06-04 07:35:41.312132,False,False
179,44,admin,396,admin_m1,2025-06-04 07:35:41.312132,False,False
180,44,customer,87,customer_m1,2025-06-05 02:35:41.312132,False,False
181,44,customer,87,customer_m1,2025-06-04 16:35:41.312132,False,False
182,44,admin,396,admin_m2,2025-06-04 22:35:41.312132,True,False
183,44,admin,396,admin_m2,2025-06-04 19:35:41.312132,False,False
184,44,customer,87,customer_m3,2025-06-04 06:35:41.312132,False,False
185,44,admin,396,admin_m2,2025-06-04 14:35:41.312132,True,False
186,44,admin,396,admin_m4,2025-06-04 12:35:41.312132,True,False
187,44,customer,87,customer_m5,2025-06-04 06:35:41.312132,False,True
188,44,bot,,bot_m5,2025-06-04 04:35:41.312132,False,False
189,44,admin,396,admin_m4,2025-06-04 11:35:41.312132,True,False
190,44,customer,87,customer_m5,2025-06-04 22:35:41.312132,False,False
191,44,admin,396,admin_m2,2025-06-05 02:35:41.312132,False,False
192,44,bot,,bot_m3,2025-06-04 18:35:41.312132,True,False
193,44,customer,87,customer_m3,2025-06-04 07:35:41.312132,False,True
194,44,bot,,bot_m3,2025-06-04 19:35:41.312132,True,True
195,44,customer,87,customer_m2,2025-06-04 18:35:41.312132,False,False
196,44,customer,87,customer_m3,2025-06-04 04:35:41.312132,False,True
197,44,admin,396,admin_m1,2025-06-04 10:35:41.312132,False,False
198,44,customer,87,customer_m5,2025-06-04 12:35:41.312132,False,True
199,44,bot,,bot_m2,2025-06-04 18:35:41.312132,True,False
200,44,customer,87,customer_m3,2025-06-05 00:35:41.312132,False,False
201,44,customer,87,customer_m1,2025-06-04 03:35:41.312132,False,True
202,44,customer,87,customer_m4,2025-06-04 20:35:41.312132,False,False
203,44,admin,396,admin_m5,2025-06-04 09:35:41.312132,False,False
204,44,bot,,bot_m1,2025-06-04 10:35:41.312132,True,False
205,44,admin,396,admin_m5,2025-06-04 13:35:41.312132,True,False
206,44,customer,87,customer_m5,2025-06-05 01:35:41.312132,False,True
207,44,customer,87,customer_m4,2025-06-05 02:35:41.312132,False,False
208,44,customer,87,customer_m4,2025-06-04 09:35:41.312132,False,False
209,44,bot,,bot_m3,2025-06-04 10:35:41.312132,False,True
210,44,admin,396,admin_m3,2025-06-04 18:35:41.312132,True,False
211,44,bot,,bot_m1,2025-06-04 10:35:41.312132,False,False
212,44,bot,,bot_m4,2025-06-04 09:35:41.312132,True,False
213,44,bot,,bot_m3,2025-06-04 12:35:41.312132,True,False
214,44,admin,396,admin_m3,2025-06-04 07:35:41.312132,True,False
215,44,bot,,bot_m1,2025-06-04 14:35:41.312132,False,False
216,44,bot,,bot_m2,2025-06-04 11:35:41.312132,True,True
217,44,admin,396,admin_m2,2025-06-04 19:35:41.312132,True,False
218,44,customer,87,customer_m2,2025-06-04 12:35:41.312132,False,False
219,44,admin,396,admin_m3,2025-06-04 07:35:41.312132,True,False
220,44,admin,396,admin_m5,2025-06-04 06:35:41.312132,True,False
221,44,customer,87,customer_m4,2025-06-05 02:35:41.312132,False,True
222,44,bot,,bot_m1,2025-06-04 15:35:41.312132,True,False
223,44,admin,396,admin_m5,2025-06-05 00:35:41.312132,False,False
224,44,customer,87,customer_m2,2025-06-04 04:35:41.312132,False,False
225,44,admin,396,admin_m3,2025-06-04 20:35:41.312132,False,False
226,44,customer,87,customer_m3,2025-06-04 09:35:41.312132,False,False
227,44,customer,87,customer_m3,2025-06-04 10:35:41.312132,False,False
228,44,bot,,bot_m1,2025-06-04 14:35:41.312132,True,True
229,44,admin,396,admin_m5,2025-06-04 04:35:41.312132,True,False
230,44,bot,,bot_m3,2025-06-05 00:35:41.312132,True,False
231,44,admin,396,admin_m4,2025-06-04 06:35:41.312132,False,False
232,44,customer,87,customer_m4,2025-06-04 11:35:41.312132,False,False
233,44,bot,,bot_m1,2025-06-04 04:35:41.312132,True,False
234,44,admin,396,admin_m3,2025-06-04 17:35:41.312132,True,False
235,44,bot,,bot_m2,2025-06-04 17:35:41.312132,True,False
236,44,customer,87,customer_m5,2025-06-04 12:35:41.312132,False,True
237,44,admin,396,admin_m4,2025-06-04 05:35:41.312132,True,False
238,44,customer,87,customer_m2,2025-06-04 07:35:41.312132,False,True
239,44,customer,87,customer_m3,2025-06-04 06:35:41.312132,False,False
240,44,admin,396,admin_m3,2025-06-04 13:35:41.312132,False,False
241,44,admin,396,admin_m1,2025-06-04 19:35:41.312132,True,False
242,44,admin,396,admin_m4,2025-06-05 01:35:41.312132,True,False
243,44,customer,87,customer_m4,2025-06-04 15:35:41.312132,False,False
244,44,admin,396,admin_m3,2025-06-04 10:35:41.312132,False,False
245,44,admin,396,admin_m2,2025-06-05 01:35:41.312132,True,False
246,44,bot,,bot_m4,2025-06-04 10:35:41.312132,False,True
247,44,admin,396,admin_m2,2025-06-04 16:35:41.312132,True,False
248,44,bot,,bot_m2,2025-06-04 09:35:41.312132,True,True
249,44,customer,87,customer_m3,2025-06-04 23:35:41.312132,False,False
250,44,admin,396,admin_m5,2025-06-04 05:35:41.312132,False,False
251,44,admin,396,admin_m3,2025-06-04 19:35:41.312132,False,False
252,44,bot,,bot_m2,2025-06-04 05:35:41.312132,True,False
253,44,admin,396,admin_m5,2025-06-04 22:35:41.312132,True,False
254,44,bot,,bot_m3,2025-06-04 04:35:41.312132,True,False
255,44,customer,87,customer_m5,2025-06-04 16:35:41.312132,False,True
256,44,admin,396,admin_m1,2025-06-05 02:35:41.312132,False,False
257,44,customer,87,customer_m5,2025-06-04 20:35:41.312132,False,False
258,44,bot,,bot_m1,2025-06-04 11:35:41.312132,True,True
259,44,customer,87,customer_m3,2025-06-04 06:35:41.312132,False,True
260,44,bot,,bot_m5,2025-06-04 03:35:41.312132,False,True
261,44,admin,396,admin_m3,2025-06-04 11:35:41.312132,True,False
262,44,bot,,bot_m3,2025-06-04 10:35:41.312132,False,False
263,44,customer,87,customer_m3,2025-06-04 21:35:41.312132,False,False
264,44,bot,,bot_m2,2025-06-04 22:35:41.312132,False,False
265,44,bot,,bot_m1,2025-06-04 14:35:41.312132,False,False
266,44,bot,,bot_m5,2025-06-04 18:35:41.312132,True,True
267,44,bot,,bot_m3,2025-06-04 16:35:41.312132,True,True
268,44,admin,396,admin_m2,2025-06-04 19:35:41.312132,True,False
269,44,admin,396,admin_m1,2025-06-04 14:35:41.312132,False,False
270,44,admin,396,admin_m4,2025-06-05 02:35:41.312132,True,False
271,44,customer,87,customer_m1,2025-06-04 03:35:41.312132,False,False
272,44,customer,87,customer_m1,2025-06-04 22:35:41.312132,False,False
273,44,admin,396,admin_m2,2025-06-04 12:35:41.312132,True,False
274,44,customer,87,customer_m4,2025-06-04 20:35:41.312132,False,False
275,44,customer,87,customer_m2,2025-06-04 06:35:41.312132,False,True
276,44,bot,,bot_m2,2025-06-04 16:35:41.312132,False,True
277,44,admin,396,admin_m4,2025-06-04 18:35:41.312132,True,False
278,44,customer,87,customer_m5,2025-06-04 06:35:41.312132,False,False
279,44,customer,87,customer_m4,2025-06-04 19:35:41.312132,False,False
280,44,admin,396,admin_m4,2025-06-04 22:35:41.312132,False,False
281,44,bot,,bot_m3,2025-06-04 14:35:41.312132,False,True
282,44,bot,,bot_m5,2025-06-04 15:35:41.312132,True,True
283,44,bot,,bot_m3,2025-06-04 14:35:41.312132,True,False
284,44,customer,87,customer_m2,2025-06-04 04:35:41.312132,False,True
285,44,admin,396,admin_m3,2025-06-04 18:35:41.312132,True,False
286,44,bot,,bot_m5,2025-06-04 14:35:41.312132,True,True
287,44,admin,396,admin_m5,2025-06-05 00:35:41.312132,True,False
288,44,bot,,bot_m5,2025-06-04 12:35:41.312132,True,False
289,44,customer,87,customer_m1,2025-06-04 12:35:41.312132,False,False
290,44,admin,396,admin_m2,2025-06-05 02:35:41.312132,True,False
291,44,customer,87,customer_m5,2025-06-04 17:35:41.312132,False,False
292,44,bot,,bot_m5,2025-06-04 23:35:41.312132,False,True
293,44,bot,,bot_m5,2025-06-05 02:35:41.312132,True,False
294,44,customer,87,customer_m1,2025-06-04 20:35:41.312132,False,False
295,44,customer,87,customer_m1,2025-06-04 14:35:41.312132,False,False
296,44,admin,396,admin_m5,2025-06-05 01:35:41.312132,True,False
297,44,admin,396,admin_m2,2025-06-04 18:35:41.312132,True,False
298,44,customer,87,customer_m5,2025-06-04 03:35:41.312132,False,False
299,44,customer,87,customer_m1,2025-06-04 18:35:41.312132,False,False
300,44,admin,396,admin_m4,2025-06-04 18:35:41.312132,False,False
301,44,customer,87,customer_m1,2025-06-04 20:35:41.312132,False,True
302,44,bot,,bot_m1,2025-06-04 18:35:41.312132,True,True
303,44,admin,396,admin_m1,2025-06-04 12:35:41.312132,False,False
304,44,admin,396,admin_m1,2025-06-04 13:35:41.312132,True,False
305,44,admin,396,admin_m2,2025-06-04 03:35:41.312132,True,False
306,44,bot,,bot_m1,2025-06-04 19:35:41.312132,False,False
307,44,admin,396,admin_m2,2025-06-04 17:35:41.312132,False,False
308,44,customer,87,customer_m4,2025-06-04 23:35:41.312132,False,True
309,44,admin,396,admin_m2,2025-06-04 11:35:41.312132,True,False
310,44,bot,,bot_m1,2025-06-04 04:35:41.312132,True,False
311,44,admin,396,admin_m1,2025-06-04 03:35:41.312132,True,False
312,44,bot,,bot_m3,2025-06-04 09:35:41.312132,False,True
313,44,customer,87,customer_m5,2025-06-04 13:35:41.312132,False,False
314,44,bot,,bot_m2,2025-06-04 07:35:41.312132,False,True
315,44,admin,396,admin_m4,2025-06-04 15:35:41.312132,True,False
316,44,bot,,bot_m5,2025-06-04 08:35:41.312132,True,True
317,44,bot,,bot_m3,2025-06-04 12:35:41.312132,False,False
318,44,customer,87,customer_m5,2025-06-04 14:35:41.312132,False,False
319,44,bot,,bot_m3,2025-06-04 08:35:41.312132,True,True
320,44,customer,87,customer_m4,2025-06-04 11:35:41.312132,False,False
321,44,admin,396,admin_m4,2025-06-04 09:35:41.312132,False,False
322,44,customer,87,customer_m1,2025-06-04 04:35:41.312132,False,False
323,44,bot,,bot_m3,2025-06-04 23:35:41.312132,False,True
324,44,bot,,bot_m2,2025-06-04 10:35:41.312132,False,True
325,44,bot,,bot_m2,2025-06-04 11:35:41.312132,True,False
326,44,admin,396,admin_m1,2025-06-05 02:35:41.312132,True,False
327,44,customer,87,customer_m2,2025-06-04 20:35:41.312132,False,True
328,44,admin,396,admin_m2,2025-06-04 22:35:41.312132,True,False
329,44,admin,396,admin_m1,2025-06-05 01:35:41.312132,True,False
330,44,admin,396,admin_m3,2025-06-04 15:35:41.312132,False,False
331,44,admin,396,admin_m1,2025-06-04 04:35:41.312132,True,False
332,44,admin,396,admin_m5,2025-06-04 19:35:41.312132,True,False
333,44,bot,,bot_m2,2025-06-04 10:35:41.312132,True,False
334,44,customer,87,customer_m3,2025-06-05 00:35:41.312132,False,True
335,44,customer,87,customer_m2,2025-06-04 16:35:41.312132,False,False
336,44,admin,396,admin_m1,2025-06-04 05:35:41.312132,True,False
337,44,admin,396,admin_m2,2025-06-04 16:35:41.312132,False,False
338,44,bot,,bot_m5,2025-06-04 13:35:41.312132,True,False
339,44,bot,,bot_m3,2025-06-04 15:35:41.312132,False,False
340,44,admin,396,admin_m5,2025-06-04 03:35:41.312132,True,False
341,44,bot,,bot_m3,2025-06-04 04:35:41.312132,True,True
342,44,bot,,bot_m1,2025-06-04 13:35:41.312132,True,False
343,44,admin,396,admin_m3,2025-06-04 15:35:41.312132,False,False
344,44,bot,,bot_m4,2025-06-04 08:35:41.312132,False,False
345,44,customer,87,customer_m3,2025-06-04 07:35:41.312132,False,True
346,44,customer,87,customer_m2,2025-06-04 13:35:41.312132,False,True
347,44,bot,,bot_m4,2025-06-04 18:35:41.312132,True,True
348,44,admin,396,admin_m2,2025-06-04 03:35:41.312132,True,False
349,44,bot,,bot_m2,2025-06-04 15:35:41.312132,True,True
350,44,customer,87,customer_m3,2025-06-04 12:35:41.312132,False,True
351,44,bot,,bot_m4,2025-06-04 14:35:41.312132,False,False
352,44,customer,87,customer_m4,2025-06-04 17:35:41.312132,False,False
353,44,customer,87,customer_m4,2025-06-04 19:35:41.312132,False,True
354,44,customer,87,customer_m5,2025-06-04 19:35:41.312132,False,False
355,44,customer,87,customer_m1,2025-06-04 20:35:41.312132,False,True
356,44,bot,,bot_m3,2025-06-04 15:35:41.312132,True,False
357,44,admin,396,admin_m4,2025-06-04 22:35:41.312132,False,False
358,44,customer,87,customer_m4,2025-06-05 01:35:41.312132,False,True
359,44,admin,396,admin_m2,2025-06-05 02:35:41.312132,False,False
360,44,bot,,bot_m2,2025-06-04 04:35:41.312132,False,False
361,44,admin,396,admin_m2,2025-06-04 09:35:41.312132,False,False
362,44,admin,396,admin_m4,2025-06-04 12:35:41.312132,True,False
363,44,bot,,bot_m5,2025-06-05 01:35:41.312132,False,False
364,44,customer,87,customer_m2,2025-06-04 03:35:41.312132,False,True
365,44,admin,396,admin_m5,2025-06-04 20:35:41.312132,True,False
366,44,bot,,bot_m5,2025-06-04 22:35:41.312132,False,False
367,44,admin,396,admin_m1,2025-06-04 17:35:41.312132,False,False
368,44,admin,396,admin_m2,2025-06-04 23:35:41.312132,True,False
369,44,customer,87,customer_m2,2025-06-04 08:35:41.312132,False,False
370,44,admin,396,admin_m3,2025-06-04 13:35:41.312132,True,False
371,44,admin,396,admin_m1,2025-06-04 08:35:41.312132,True,False
372,44,admin,396,admin_m2,2025-06-04 22:35:41.312132,True,False
373,44,bot,,bot_m1,2025-06-04 09:35:41.312132,False,True
374,44,bot,,bot_m1,2025-06-04 13:35:41.312132,False,False
375,44,admin,396,admin_m1,2025-06-04 15:35:41.312132,False,False
376,44,bot,,bot_m3,2025-06-04 14:35:41.312132,False,False
377,44,admin,396,admin_m3,2025-06-05 00:35:41.312132,False,False
378,44,admin,396,admin_m2,2025-06-04 06:35:41.312132,False,False
379,44,customer,87,customer_m1,2025-06-04 04:35:41.312132,False,False
380,44,admin,396,admin_m5,2025-06-05 01:35:41.312132,False,False
381,44,customer,87,customer_m1,2025-06-04 19:35:41.312132,False,True
382,44,bot,,bot_m4,2025-06-04 03:35:41.312132,True,False
383,44,customer,87,customer_m5,2025-06-04 23:35:41.312132,False,True
384,44,admin,396,admin_m5,2025-06-04 13:35:41.312132,False,False
385,44,bot,,bot_m1,2025-06-04 05:35:41.312132,False,True
386,44,bot,,bot_m3,2025-06-04 19:35:41.312132,True,False
387,44,customer,87,customer_m5,2025-06-04 19:35:41.312132,False,True
388,44,admin,396,admin_m3,2025-06-04 19:35:41.312132,True,False
389,44,admin,396,admin_m3,2025-06-04 03:35:41.312132,False,False
390,44,bot,,bot_m3,2025-06-04 03:35:41.312132,True,False
391,44,admin,396,admin_m1,2025-06-04 11:35:41.312132,True,False
392,44,customer,87,customer_m3,2025-06-04 19:35:41.312132,False,False
393,44,admin,396,admin_m3,2025-06-04 03:35:41.312132,True,False
394,44,customer,87,customer_m4,2025-06-05 02:35:41.312132,False,True
395,44,bot,,bot_m3,2025-06-04 15:35:41.312132,True,True
396,44,bot,,bot_m4,2025-06-04 17:35:41.312132,True,True
397,44,customer,87,customer_m4,2025-06-04 17:35:41.312132,False,True
398,44,customer,87,customer_m3,2025-06-04 04:35:41.312132,False,True
399,44,customer,87,customer_m4,2025-06-04 17:35:41.312132,False,False
400,44,admin,396,admin_m5,2025-06-04 22:35:41.312132,True,False
401,44,bot,,bot_m4,2025-06-04 20:35:41.312132,True,True
