estimated_duration_mins,actual_amount,service_id,base_price,base_duration_hours,is_price_fixed,vehicle_age,vehicle_type_encoded,actual_duration_mins,predicted_duration_mins,predicted_amount
225.6,4763.39,2,3500.0,2.0,False,2,2,241.75,242.16599999999997,4988.526100000007
113.2,7315.23,1,1500.0,1.0,True,6,5,135.3,128.25216666666668,4704.094700000004
126.96666666666668,7288.71,5,2000.0,1.5,False,1,1,143.01666666666668,148.1744999999998,6110.321400000002
84.85,7875.19,5,2000.0,1.5,False,4,1,111.91666666666669,108.56566666666669,6735.078999999993
56.05,7305.17,3,800.0,0.5,True,6,4,65.48333333333333,66.77866666666668,6370.5086
77.7,7094.62,2,3500.0,2.0,False,3,1,98.51666666666668,89.67966666666665,6075.242599999999
175.8,5196.35,5,2000.0,1.5,False,0,2,169.46666666666667,174.00383333333346,4242.197899999996
108.48333333333332,3916.75,3,800.0,0.5,True,16,1,140.65,134.28816666666654,3905.4754
98.13333333333334,4476.21,2,3500.0,2.0,False,2,1,110.31666666666666,111.86833333333342,4407.841300000003
151.15,524.56,4,1200.0,1.0,True,10,1,145.16666666666666,153.4038333333332,1568.091799999999
223.7,7918.33,4,1200.0,1.0,True,15,4,215.63333333333333,222.94266666666687,5976.6525
213.25,7925.8,8,4000.0,2.0,False,9,4,208.61666666666667,218.81483333333315,6092.143299999997
56.68333333333333,1899.6,4,1200.0,1.0,True,15,1,95.83333333333331,89.13933333333331,2481.694000000003
159.91666666666666,1414.36,5,2000.0,1.5,False,10,2,180.26666666666668,178.43583333333325,2382.8847999999975
92.16666666666669,1082.28,6,4500.0,0.5,True,9,1,112.38333333333334,110.27049999999994,2388.4405999999994
105.0,7427.48,6,4500.0,0.5,True,0,3,94.8,123.63183333333328,6717.023599999994
234.1833333333333,2362.44,1,1500.0,1.0,True,16,2,253.63333333333333,255.127,4048.881400000003
41.86666666666667,4165.71,8,4000.0,2.0,False,6,1,54.05,56.810166666666746,4255.1858000000075
232.9833333333333,7366.13,2,3500.0,2.0,False,5,3,221.2333333333333,232.68466666666671,6551.493800000004
107.51666666666668,5515.67,3,800.0,0.5,True,3,4,98.8,103.48083333333328,5198.576399999994
173.23333333333332,3808.98,3,800.0,0.5,True,11,3,171.4,179.40433333333323,4314.410199999997
177.25,1439.33,2,3500.0,2.0,False,13,1,216.51666666666668,207.7308333333333,2724.6713999999956
122.81666666666666,4096.78,3,800.0,0.5,True,11,0,142.83333333333334,142.66566666666682,3961.886800000005
179.13333333333333,7447.62,7,2500.0,1.0,True,0,5,168.38333333333333,182.84550000000013,6292.922799999998
64.8,1619.67,5,2000.0,1.5,False,6,1,58.18333333333333,64.57533333333336,3602.8387000000016
151.68333333333334,6856.66,7,2500.0,1.0,True,12,0,141.65,151.3936666666667,5766.999699999995
160.23333333333332,2292.41,8,4000.0,2.0,False,10,2,183.76666666666668,184.84349999999992,3190.8989
201.01666666666668,7999.75,7,2500.0,1.0,True,3,2,235.11666666666667,231.90399999999968,4071.596399999999
50.833333333333336,4729.73,6,4500.0,0.5,True,0,5,51.266666666666666,59.40083333333334,4958.191399999995
64.16666666666667,7458.31,8,4000.0,2.0,False,9,3,62.1,65.66883333333338,3228.461300000001
144.26666666666668,2357.14,8,4000.0,2.0,False,13,0,140.73333333333332,140.53000000000011,2577.1395000000043
113.96666666666668,3147.41,7,2500.0,1.0,True,6,1,103.58333333333331,113.0211666666668,3516.1129999999976
231.13333333333333,2478.44,2,3500.0,2.0,False,11,0,229.11666666666667,235.01183333333304,2813.4151
111.11666666666666,528.7,8,4000.0,2.0,False,6,1,96.58333333333331,105.13849999999996,1683.1794
126.15,4474.15,7,2500.0,1.0,True,15,4,121.68333333333334,141.22333333333327,4364.917700000004
54.55,6638.34,4,1200.0,1.0,True,1,2,63.98333333333333,69.31850000000003,5820.980600000005
229.91666666666663,6799.47,8,4000.0,2.0,False,6,1,244.33333333333331,236.40966666666657,5639.632499999993
66.35,1733.16,5,2000.0,1.5,False,4,5,72.33333333333333,76.54700000000005,2302.5021000000024
96.25,6241.22,3,800.0,0.5,True,7,4,99.03333333333332,98.96600000000002,5825.727199999991
33.43333333333333,878.9,6,4500.0,0.5,True,0,3,35.6,38.78899999999996,905.7640999999996
95.68333333333334,6648.03,4,1200.0,1.0,True,7,4,100.01666666666668,99.6719999999999,5733.6612000000105
148.61666666666667,2225.83,6,4500.0,0.5,True,1,2,134.51666666666668,144.60366666666658,2653.4623999999963
144.56666666666666,2370.42,5,2000.0,1.5,False,16,4,158.18333333333334,155.7291666666664,2885.227500000002
79.51666666666667,5909.34,8,4000.0,2.0,False,5,1,71.38333333333334,78.5486666666666,4952.310900000008
117.01666666666668,531.19,6,4500.0,0.5,True,3,2,131.96666666666667,131.19350000000006,4614.952300000003
150.91666666666666,5721.94,4,1200.0,1.0,True,4,3,159.76666666666668,157.62249999999986,5275.057800000002
91.05,2943.15,6,4500.0,0.5,True,14,4,107.58333333333331,107.40566666666672,4628.4821
211.1833333333333,3356.94,2,3500.0,2.0,False,7,1,197.9,210.97200000000004,3854.1473000000015
119.96666666666668,5590.64,2,3500.0,2.0,False,12,3,132.68333333333334,130.60366666666653,4945.874100000005
209.06666666666663,614.22,4,1200.0,1.0,True,1,1,243.25,237.9191666666667,1937.8366000000005
178.51666666666668,1819.06,6,4500.0,0.5,True,14,0,181.3,187.6921666666668,2828.185599999999
86.0,1070.73,8,4000.0,2.0,False,13,0,114.06666666666666,112.22266666666675,2068.6708000000026
34.833333333333336,1282.41,3,800.0,0.5,True,6,5,68.0,48.47166666666668,3142.9613999999997
139.98333333333332,2116.99,5,2000.0,1.5,False,0,4,176.71666666666667,170.76116666666672,2666.342399999997
172.38333333333333,845.44,3,800.0,0.5,True,3,5,202.95,187.2818333333333,2340.8715000000016
55.583333333333336,857.62,3,800.0,0.5,True,1,5,42.16666666666666,80.57366666666665,1818.8583999999992
213.88333333333333,7970.81,2,3500.0,2.0,False,6,1,245.83333333333331,232.07616666666675,5105.408200000001
97.88333333333334,6720.86,3,800.0,0.5,True,5,3,101.81666666666666,105.87999999999994,6245.337299999992
142.56666666666666,2743.22,3,800.0,0.5,True,9,5,163.53333333333333,164.0546666666666,2879.0589999999993
145.83333333333334,5512.91,4,1200.0,1.0,True,4,1,153.66666666666666,157.48116666666652,4620.615699999998
155.85,3399.77,4,1200.0,1.0,True,0,5,167.13333333333333,170.92799999999997,3843.6545
93.66666666666669,3406.79,8,4000.0,2.0,False,12,5,102.43333333333334,110.75499999999992,3971.566499999999
66.81666666666666,5255.07,1,1500.0,1.0,True,6,4,106.96666666666668,72.53400000000005,4055.664
150.78333333333333,5182.42,8,4000.0,2.0,False,1,0,194.3,151.45049999999998,4937.911499999998
107.26666666666668,1587.98,2,3500.0,2.0,False,6,1,110.25,110.48233333333332,2143.765700000002
189.95,7097.54,3,800.0,0.5,True,1,5,220.58333333333331,212.475,5839.113999999998
218.31666666666663,7975.56,1,1500.0,1.0,True,15,3,221.0,224.20150000000004,4337.531199999999
190.2,1589.79,2,3500.0,2.0,False,5,2,188.01666666666668,198.52383333333336,2424.451800000002
139.31666666666666,6785.59,8,4000.0,2.0,False,6,4,159.85,156.49833333333336,5959.428100000003
140.93333333333334,7152.93,3,800.0,0.5,True,7,3,145.81666666666666,156.5095000000003,6087.331300000002
68.53333333333333,2822.92,4,1200.0,1.0,True,7,4,60.05,72.05233333333335,3720.665200000001
127.53333333333332,2326.71,1,1500.0,1.0,True,6,2,148.16666666666666,144.42999999999992,2511.5044999999977
90.71666666666668,3864.89,1,1500.0,1.0,True,6,4,98.43333333333334,97.1388333333333,4452.424800000006
220.76666666666668,6791.23,6,4500.0,0.5,True,5,0,254.11666666666667,232.01716666666664,6107.327799999994
205.15,3444.42,4,1200.0,1.0,True,8,1,237.33333333333331,233.32433333333327,3138.788300000002
51.93333333333333,4622.43,3,800.0,0.5,True,2,4,42.86666666666667,52.90300000000002,4677.022599999996
176.08333333333334,5057.1,8,4000.0,2.0,False,10,5,200.15,195.54016666666664,4456.256999999999
218.78333333333333,7202.4,5,2000.0,1.5,False,16,1,209.31666666666663,213.6445000000001,6137.945300000008
70.61666666666666,651.19,2,3500.0,2.0,False,6,1,106.08333333333331,96.00766666666668,1517.755100000001
74.8,6343.47,2,3500.0,2.0,False,11,5,68.11666666666666,75.40683333333337,4931.1701999999905
34.95,5558.13,8,4000.0,2.0,False,13,4,60.91666666666666,60.8175,3191.7557
49.71666666666667,6644.28,2,3500.0,2.0,False,6,0,78.55,60.96449999999999,5256.64790000001
176.73333333333332,5623.12,1,1500.0,1.0,True,4,1,219.06666666666663,208.88483333333335,4650.629799999998
88.06666666666666,5237.98,7,2500.0,1.0,True,11,3,107.06666666666666,96.82233333333336,4866.051199999995
127.71666666666668,6133.65,4,1200.0,1.0,True,6,4,116.76666666666668,128.37283333333326,5470.918600000008
166.18333333333334,7440.42,5,2000.0,1.5,False,15,4,185.28333333333333,180.1413333333332,6680.296699999995
219.7,6760.14,2,3500.0,2.0,False,7,4,251.4333333333333,243.38566666666676,5035.3657
175.31666666666666,5571.41,5,2000.0,1.5,False,11,4,171.31666666666666,176.09266666666682,3978.3575000000005
197.16666666666663,2642.54,8,4000.0,2.0,False,10,2,189.1833333333333,217.24216666666663,3474.490499999998
106.16666666666669,4592.2,3,800.0,0.5,True,0,3,129.55,110.04733333333326,4755.652600000004
179.61666666666667,2687.88,3,800.0,0.5,True,13,5,217.33333333333331,196.73183333333336,3323.732600000001
234.33333333333331,7185.51,3,800.0,0.5,True,5,4,257.8666666666667,253.8198333333329,6239.004600000004
227.9333333333333,7382.33,3,800.0,0.5,True,7,0,238.75,239.31266666666667,6601.814899999998
141.18333333333334,1296.71,4,1200.0,1.0,True,15,5,138.01666666666668,149.2871666666666,2463.394999999999
81.63333333333334,3785.9,7,2500.0,1.0,True,11,1,72.93333333333334,83.19916666666671,3608.528100000002
79.61666666666666,6285.43,2,3500.0,2.0,False,16,1,88.2,87.84499999999998,4954.219599999997
105.85,1502.23,2,3500.0,2.0,False,6,5,110.55,111.09699999999992,3698.7807999999995
139.96666666666667,2657.63,1,1500.0,1.0,True,6,4,172.5,164.53816666666663,3601.2763000000004
78.93333333333334,887.07,8,4000.0,2.0,False,12,5,65.06666666666666,72.61699999999995,3768.9025999999985
30.73333333333333,2795.71,4,1200.0,1.0,True,9,5,63.6,43.79916666666667,3603.0895
173.86666666666667,7898.09,5,2000.0,1.5,False,12,2,191.38333333333333,186.9168333333334,6430.954300000001
230.31666666666663,2158.45,1,1500.0,1.0,True,0,5,244.01666666666668,241.56499999999983,3116.238100000004
220.7333333333333,7044.45,3,800.0,0.5,True,15,0,222.16666666666663,228.91850000000005,5863.9253000000035
131.21666666666667,5006.34,3,800.0,0.5,True,1,1,156.3,155.19366666666645,4568.288100000006
181.66666666666663,5116.68,6,4500.0,0.5,True,13,0,187.38333333333333,185.49033333333344,4413.573799999999
183.56666666666663,6761.98,2,3500.0,2.0,False,12,5,206.16666666666663,202.3705000000001,5776.741099999997
214.81666666666663,5123.76,4,1200.0,1.0,True,11,0,220.83333333333331,236.6441666666664,4035.607300000001
214.6833333333333,2379.83,8,4000.0,2.0,False,15,0,247.51666666666668,239.53049999999996,3300.3556999999987
208.53333333333333,6628.25,7,2500.0,1.0,True,0,5,220.86666666666667,221.3589999999998,4829.174000000003
173.76666666666668,1967.65,1,1500.0,1.0,True,7,1,209.1,201.8445,2841.6460999999986
101.15,3497.0,5,2000.0,1.5,False,4,1,92.33333333333331,98.0485,3863.6865999999995
140.88333333333333,5942.02,3,800.0,0.5,True,12,0,128.81666666666666,161.892,5321.247600000006
38.43333333333333,5198.31,1,1500.0,1.0,True,7,3,41.93333333333333,46.82133333333335,4894.944699999997
176.25,938.73,5,2000.0,1.5,False,11,5,196.9,197.99966666666677,2328.034700000003
110.48333333333332,2440.18,3,800.0,0.5,True,8,4,132.56666666666666,131.41433333333353,3403.3363999999965
192.9,6517.74,7,2500.0,1.0,True,1,1,208.3,206.54983333333317,6101.0194999999985
153.58333333333334,3162.62,1,1500.0,1.0,True,12,2,159.7,157.89450000000016,3942.785999999997
166.98333333333332,2550.32,4,1200.0,1.0,True,16,1,174.71666666666667,190.6578333333333,2823.941400000002
33.833333333333336,3969.47,1,1500.0,1.0,True,13,5,39.91666666666666,45.32300000000001,4189.219499999995
190.58333333333331,1319.17,8,4000.0,2.0,False,3,0,206.9,203.61783333333327,3687.554000000001
160.0,7649.28,3,800.0,0.5,True,11,3,204.76666666666668,195.3978333333332,6036.529900000008
212.9833333333333,7060.74,8,4000.0,2.0,False,3,4,211.06666666666663,214.27933333333337,5910.374399999996
74.51666666666667,2166.86,2,3500.0,2.0,False,5,2,105.46666666666668,94.82849999999992,2619.4935999999952
177.53333333333333,4653.65,7,2500.0,1.0,True,10,4,221.35,213.40349999999987,4173.176500000004
73.38333333333334,3620.74,4,1200.0,1.0,True,1,4,76.51666666666667,82.39016666666663,3176.741799999999
127.33333333333331,4383.88,5,2000.0,1.5,False,12,5,170.51666666666668,159.97216666666654,4057.2532000000024
182.9833333333333,4601.94,4,1200.0,1.0,True,6,4,189.25,195.2708333333333,4376.279100000001
196.45,1668.56,7,2500.0,1.0,True,9,3,229.9333333333333,224.1416666666668,2649.2592999999993
57.05,3622.38,2,3500.0,2.0,False,11,1,79.56666666666666,77.91383333333332,3585.0758
154.4,5185.45,4,1200.0,1.0,True,6,5,151.66666666666666,157.3688333333332,4867.780700000005
162.23333333333332,7322.41,5,2000.0,1.5,False,15,2,161.51666666666668,169.53516666666656,6109.558099999996
47.766666666666666,2293.24,3,800.0,0.5,True,12,2,74.16666666666667,70.06533333333341,4779.879700000001
222.03333333333333,2588.37,4,1200.0,1.0,True,0,1,222.38333333333333,231.55650000000023,2821.323299999999
108.45,5322.14,7,2500.0,1.0,True,10,0,105.38333333333334,111.65149999999996,5079.779200000007
102.53333333333332,502.84,7,2500.0,1.0,True,12,4,95.45,99.74100000000004,2709.667999999999
150.91666666666666,7469.96,6,4500.0,0.5,True,3,0,179.35,151.71399999999986,3341.654200000003
227.9833333333333,5882.89,1,1500.0,1.0,True,6,5,239.36666666666667,241.04099999999988,5152.789900000007
168.01666666666668,3877.94,5,2000.0,1.5,False,11,4,197.45,175.63300000000004,3705.251900000001
161.88333333333333,1954.72,3,800.0,0.5,True,9,0,176.48333333333332,182.93266666666668,2719.121200000001
186.05,6374.95,2,3500.0,2.0,False,9,1,175.46666666666667,181.73183333333344,4960.803400000006
145.6,1769.22,3,800.0,0.5,True,10,1,189.88333333333333,177.7338333333333,2295.553800000001
235.1,1891.56,1,1500.0,1.0,True,14,1,273.71666666666664,262.6730000000001,3445.5505999999987
74.81666666666666,3494.22,3,800.0,0.5,True,4,1,71.46666666666667,78.48383333333324,3530.2899999999954
168.26666666666668,2288.75,3,800.0,0.5,True,9,5,209.25,201.9198333333333,2586.1259
71.28333333333333,3054.0,2,3500.0,2.0,False,15,2,66.5,73.70916666666665,3237.3569
197.3,1435.07,8,4000.0,2.0,False,0,4,228.6833333333333,219.4858333333333,2896.519000000005
212.56666666666663,7929.52,2,3500.0,2.0,False,10,1,255.46666666666667,242.89616666666683,5697.103700000003
215.15,1582.47,1,1500.0,1.0,True,3,1,225.2333333333333,230.53883333333343,2181.3379000000014
160.4,2372.02,7,2500.0,1.0,True,3,1,196.63333333333333,193.97016666666676,3111.2794999999996
51.41666666666666,4991.14,8,4000.0,2.0,False,1,5,75.61666666666666,70.09650000000002,4878.497400000006
126.28333333333332,3712.82,7,2500.0,1.0,True,3,1,125.98333333333332,133.36500000000004,3793.9077000000048
166.3,946.94,8,4000.0,2.0,False,11,2,153.93333333333334,166.1086666666665,2146.4373000000014
75.55,981.76,5,2000.0,1.5,False,5,1,100.63333333333334,96.5946666666666,1834.6431000000014
147.15,6182.44,5,2000.0,1.5,False,0,2,164.2,161.73400000000004,3494.9143
159.75,4417.33,8,4000.0,2.0,False,3,2,178.03333333333333,175.42899999999983,3943.9429000000005
129.48333333333332,1533.11,2,3500.0,2.0,False,11,3,131.15,133.85899999999987,2583.5463999999965
50.15,5946.87,5,2000.0,1.5,False,4,2,92.36666666666666,80.15950000000004,4752.047099999997
