id,job_order_id,payment_method,proof_of_payment_image,amount_paid,payment_date,verification_status
55,224,credit_card,https://storage.shop.com/receipts/pay_194138.jpg,19180.65,2025-08-18 22:31:33.293298,refunded
56,336,cash,,1494.98,2025-09-23 10:37:31.293298,pending
57,248,cash,,17551.13,2026-02-09 14:55:24.293298,verified
58,36,cheque,https://storage.shop.com/receipts/pay_854662.jpg,9665.19,2026-01-29 07:43:21.293298,verified
59,449,credit_card,https://storage.shop.com/receipts/pay_261647.jpg,11977.99,2026-01-05 07:20:04.293298,verified
60,78,cash,,14495.68,2025-12-25 20:13:54.293298,refunded
61,80,debit_card,https://storage.shop.com/receipts/pay_732719.jpg,21596.20,2026-05-26 04:43:17.293298,verified
62,316,credit_card,https://storage.shop.com/receipts/pay_820167.jpg,23794.64,2026-02-05 03:09:20.293298,rejected
63,466,cash,,18576.23,2026-07-14 04:01:59.293298,verified
64,219,bank_transfer,https://storage.shop.com/receipts/pay_989023.jpg,7023.56,2026-02-08 12:32:44.293298,verified
65,266,debit_card,https://storage.shop.com/receipts/pay_709320.jpg,6358.05,2025-11-07 03:07:05.293298,verified
66,344,cheque,https://storage.shop.com/receipts/pay_847523.jpg,6693.81,2025-12-05 11:59:32.293298,rejected
67,141,e_wallet,https://storage.shop.com/receipts/pay_485902.jpg,2491.58,2025-10-07 06:09:57.293298,verified
68,24,e_wallet,https://storage.shop.com/receipts/pay_113122.jpg,2288.09,2025-12-31 14:19:50.293298,verified
69,267,cheque,https://storage.shop.com/receipts/pay_223349.jpg,23457.14,2025-08-28 12:29:00.293298,verified
70,421,credit_card,https://storage.shop.com/receipts/pay_693754.jpg,11479.95,2025-10-01 02:10:42.293298,verified
71,125,e_wallet,https://storage.shop.com/receipts/pay_737660.jpg,3556.37,2026-04-07 06:34:28.293298,verified
72,473,debit_card,https://storage.shop.com/receipts/pay_158413.jpg,17954.78,2026-05-06 10:53:08.293298,verified
73,192,debit_card,https://storage.shop.com/receipts/pay_970650.jpg,8360.70,2026-03-10 12:28:48.293298,verified
74,456,cash,,16719.67,2026-07-15 22:11:03.293298,verified
75,17,cash,,4513.97,2026-02-28 16:33:43.293298,verified
76,415,cheque,https://storage.shop.com/receipts/pay_231396.jpg,18390.68,2025-09-26 14:40:02.293298,verified
77,231,cheque,https://storage.shop.com/receipts/pay_665798.jpg,23719.31,2025-09-02 16:55:23.293298,verified
78,400,cash,,17207.17,2026-01-25 11:13:24.293298,verified
79,479,bank_transfer,https://storage.shop.com/receipts/pay_339581.jpg,11588.68,2025-12-12 21:55:59.293298,verified
80,452,e_wallet,https://storage.shop.com/receipts/pay_525044.jpg,4248.15,2025-09-12 18:49:47.293298,verified
81,263,cheque,https://storage.shop.com/receipts/pay_473292.jpg,4270.14,2026-08-08 03:22:15.293298,verified
82,368,cash,,5682.92,2025-11-08 07:51:04.293298,verified
83,398,e_wallet,https://storage.shop.com/receipts/pay_486494.jpg,13498.61,2025-09-21 00:15:30.293298,verified
84,27,e_wallet,https://storage.shop.com/receipts/pay_572559.jpg,8795.09,2026-08-06 12:20:24.293298,rejected
85,455,cheque,https://storage.shop.com/receipts/pay_809232.jpg,12397.55,2026-02-23 05:22:58.293298,verified
86,178,debit_card,https://storage.shop.com/receipts/pay_961034.jpg,12301.65,2025-12-21 11:38:42.293298,verified
87,116,bank_transfer,https://storage.shop.com/receipts/pay_407276.jpg,13464.70,2025-10-19 20:06:46.293298,verified
88,77,debit_card,https://storage.shop.com/receipts/pay_355836.jpg,7403.22,2026-02-10 06:50:45.293298,verified
89,236,cash,,20804.53,2025-12-27 18:23:40.293298,verified
90,263,cheque,https://storage.shop.com/receipts/pay_685936.jpg,2135.07,2026-08-07 11:22:15.293298,verified
91,261,debit_card,https://storage.shop.com/receipts/pay_647149.jpg,12441.76,2026-08-04 05:45:40.293298,verified
92,462,bank_transfer,https://storage.shop.com/receipts/pay_446729.jpg,15352.47,2026-03-01 22:10:53.293298,verified
93,124,cheque,https://storage.shop.com/receipts/pay_817215.jpg,10309.68,2026-05-10 06:37:12.293298,verified
94,31,bank_transfer,https://storage.shop.com/receipts/pay_296367.jpg,21399.70,2026-04-24 11:08:10.293298,verified
95,248,cheque,https://storage.shop.com/receipts/pay_297757.jpg,17551.13,2026-02-08 04:55:24.293298,verified
96,278,debit_card,https://storage.shop.com/receipts/pay_188838.jpg,10239.45,2025-10-12 06:25:49.293298,pending
97,74,debit_card,https://storage.shop.com/receipts/pay_953925.jpg,17431.74,2026-05-04 01:09:30.293298,verified
98,208,credit_card,https://storage.shop.com/receipts/pay_510200.jpg,10452.58,2025-12-19 14:57:04.293298,verified
99,1,bank_transfer,https://storage.shop.com/receipts/pay_708516.jpg,8485.47,2026-01-20 23:52:19.293298,verified
100,104,credit_card,https://storage.shop.com/receipts/pay_101039.jpg,1545.14,2026-01-08 02:25:49.293298,verified
101,243,cash,,12492.93,2026-02-19 06:17:00.293298,verified
102,418,e_wallet,https://storage.shop.com/receipts/pay_557346.jpg,2147.97,2026-06-16 15:54:03.293298,verified
103,62,cheque,https://storage.shop.com/receipts/pay_603978.jpg,8945.23,2026-02-20 01:15:27.293298,verified
104,78,bank_transfer,https://storage.shop.com/receipts/pay_529681.jpg,14495.68,2025-12-24 17:13:54.293298,verified
105,78,debit_card,https://storage.shop.com/receipts/pay_330755.jpg,14495.68,2025-12-26 05:13:54.293298,verified
106,116,e_wallet,https://storage.shop.com/receipts/pay_659990.jpg,13464.70,2025-10-20 03:06:46.293298,verified
107,136,cash,,3607.97,2026-03-07 19:19:42.293298,pending
108,188,cash,,17261.58,2025-08-19 23:22:32.293298,verified
109,432,credit_card,https://storage.shop.com/receipts/pay_149420.jpg,3916.94,2025-10-19 23:28:02.293298,verified
110,366,credit_card,https://storage.shop.com/receipts/pay_831640.jpg,20943.93,2026-07-12 09:49:12.293298,verified
111,271,debit_card,https://storage.shop.com/receipts/pay_594188.jpg,8357.08,2025-10-13 11:06:26.293298,verified
112,309,cheque,https://storage.shop.com/receipts/pay_146722.jpg,7239.66,2026-03-21 22:21:58.293298,pending
113,507,cash,,6292.26,2026-08-04 15:35:38.293298,verified
114,82,cheque,https://storage.shop.com/receipts/pay_126516.jpg,16086.22,2026-02-13 05:41:43.293298,refunded
115,132,cheque,https://storage.shop.com/receipts/pay_863415.jpg,24080.69,2026-06-02 01:41:20.293298,verified
116,347,cash,,13428.13,2026-02-24 02:56:37.293298,verified
117,295,e_wallet,https://storage.shop.com/receipts/pay_282730.jpg,3901.52,2026-02-13 12:52:32.293298,verified
118,255,credit_card,https://storage.shop.com/receipts/pay_155210.jpg,6329.96,2025-08-14 15:43:14.293298,verified
119,49,bank_transfer,https://storage.shop.com/receipts/pay_217276.jpg,23777.85,2026-01-18 00:43:03.293298,pending
120,60,bank_transfer,https://storage.shop.com/receipts/pay_501717.jpg,8875.20,2026-01-02 19:01:08.293298,verified
121,225,bank_transfer,https://storage.shop.com/receipts/pay_907298.jpg,10817.79,2026-06-28 16:08:36.293298,verified
122,335,credit_card,https://storage.shop.com/receipts/pay_881211.jpg,677.42,2026-01-26 14:41:19.293298,verified
123,333,cheque,https://storage.shop.com/receipts/pay_512745.jpg,8714.55,2025-11-07 02:53:29.293298,verified
124,361,cash,,613.60,2025-12-02 09:26:48.293298,verified
125,206,debit_card,https://storage.shop.com/receipts/pay_890786.jpg,25084.40,2025-10-31 07:30:32.293298,verified
126,6,credit_card,https://storage.shop.com/receipts/pay_731188.jpg,1083.11,2025-12-22 23:29:02.293298,rejected
127,308,bank_transfer,https://storage.shop.com/receipts/pay_640991.jpg,15455.44,2026-08-03 14:39:11.293298,verified
128,274,cheque,https://storage.shop.com/receipts/pay_507872.jpg,19581.79,2025-08-15 03:17:38.293298,rejected
129,70,e_wallet,https://storage.shop.com/receipts/pay_835321.jpg,7295.58,2026-03-25 07:17:00.293298,pending
130,207,bank_transfer,https://storage.shop.com/receipts/pay_509689.jpg,5039.17,2026-06-14 17:04:52.293298,verified
131,427,cheque,https://storage.shop.com/receipts/pay_812587.jpg,7539.17,2026-01-16 06:21:27.293298,verified
132,481,cash,,9994.30,2026-03-30 00:34:27.293298,verified
133,467,bank_transfer,https://storage.shop.com/receipts/pay_703389.jpg,14541.47,2026-02-22 03:02:30.293298,verified
134,28,e_wallet,https://storage.shop.com/receipts/pay_224336.jpg,20012.76,2026-01-19 21:18:04.293298,verified
135,289,credit_card,https://storage.shop.com/receipts/pay_893253.jpg,22914.38,2025-08-12 11:53:27.293298,rejected
136,181,cash,,18630.96,2025-09-06 00:31:49.293298,verified
137,391,cash,,5047.93,2026-07-20 00:33:25.293298,verified
138,158,cheque,https://storage.shop.com/receipts/pay_485977.jpg,13658.37,2025-11-12 00:09:19.293298,pending
139,50,cheque,https://storage.shop.com/receipts/pay_305487.jpg,18404.81,2026-06-08 11:42:25.293298,verified
140,70,debit_card,https://storage.shop.com/receipts/pay_434900.jpg,7295.58,2026-03-25 10:17:00.293298,pending
141,38,bank_transfer,https://storage.shop.com/receipts/pay_653805.jpg,8459.20,2025-09-28 13:56:19.293298,verified
142,334,cash,,15175.60,2026-07-03 17:21:35.293298,verified
143,236,bank_transfer,https://storage.shop.com/receipts/pay_910017.jpg,20804.53,2025-12-27 21:23:40.293298,verified
144,97,e_wallet,https://storage.shop.com/receipts/pay_105459.jpg,22466.66,2026-03-29 14:22:03.293298,pending
145,340,e_wallet,https://storage.shop.com/receipts/pay_905257.jpg,10799.60,2026-05-29 05:19:38.293298,refunded
146,287,e_wallet,https://storage.shop.com/receipts/pay_447237.jpg,5740.17,2026-02-15 14:52:22.293298,verified
147,63,bank_transfer,https://storage.shop.com/receipts/pay_498334.jpg,20848.92,2026-06-21 19:33:17.293298,verified
148,144,debit_card,https://storage.shop.com/receipts/pay_241551.jpg,6626.81,2026-06-20 13:27:47.293298,verified
149,505,cheque,https://storage.shop.com/receipts/pay_184024.jpg,9150.44,2026-07-13 16:35:38.293298,verified
150,190,cheque,https://storage.shop.com/receipts/pay_593325.jpg,21962.07,2026-03-02 01:50:57.293298,verified
151,289,credit_card,https://storage.shop.com/receipts/pay_620768.jpg,22914.38,2025-08-13 04:53:27.293298,verified
152,447,cheque,https://storage.shop.com/receipts/pay_165047.jpg,4803.75,2026-05-18 01:28:26.293298,verified
231,482,cash,,1608.72,2026-02-26 05:27:28.293298,verified
153,112,e_wallet,https://storage.shop.com/receipts/pay_415407.jpg,6028.10,2026-06-12 10:25:18.293298,verified
154,288,e_wallet,https://storage.shop.com/receipts/pay_761819.jpg,12221.45,2026-07-08 04:13:35.293298,verified
155,54,cash,,6069.64,2026-07-12 08:39:48.293298,verified
156,150,debit_card,https://storage.shop.com/receipts/pay_222193.jpg,879.26,2025-09-02 11:01:16.293298,refunded
157,103,bank_transfer,https://storage.shop.com/receipts/pay_921240.jpg,19562.42,2026-05-05 15:23:16.293298,refunded
158,148,cash,,24908.65,2026-01-15 05:38:37.293298,verified
159,266,credit_card,https://storage.shop.com/receipts/pay_859316.jpg,6358.05,2025-11-07 15:07:05.293298,verified
160,391,credit_card,https://storage.shop.com/receipts/pay_964465.jpg,2523.97,2026-07-20 06:33:25.293298,pending
161,19,bank_transfer,https://storage.shop.com/receipts/pay_167718.jpg,8295.76,2026-06-27 09:05:14.293298,verified
162,87,cheque,https://storage.shop.com/receipts/pay_142561.jpg,17113.40,2026-01-09 18:18:04.293298,verified
163,432,credit_card,https://storage.shop.com/receipts/pay_985278.jpg,7833.87,2025-10-18 21:28:02.293298,verified
164,40,bank_transfer,https://storage.shop.com/receipts/pay_460806.jpg,17450.50,2025-09-17 06:08:33.293298,verified
165,341,e_wallet,https://storage.shop.com/receipts/pay_855864.jpg,5946.20,2026-05-17 13:39:01.293298,verified
166,146,cheque,https://storage.shop.com/receipts/pay_457293.jpg,15320.17,2026-04-10 03:56:59.293298,verified
167,310,cash,,18737.51,2026-01-25 13:43:18.293298,refunded
168,118,debit_card,https://storage.shop.com/receipts/pay_563761.jpg,13425.81,2025-12-30 10:16:19.293298,verified
169,478,credit_card,https://storage.shop.com/receipts/pay_194789.jpg,9495.47,2025-09-04 10:37:44.293298,verified
170,459,credit_card,https://storage.shop.com/receipts/pay_669159.jpg,2976.09,2025-08-18 13:31:32.293298,verified
171,8,debit_card,https://storage.shop.com/receipts/pay_894282.jpg,20446.99,2025-10-10 08:21:17.293298,verified
172,277,cash,,7934.51,2026-05-28 00:42:01.293298,verified
173,405,credit_card,https://storage.shop.com/receipts/pay_436039.jpg,22182.57,2026-01-19 23:04:45.293298,verified
174,274,bank_transfer,https://storage.shop.com/receipts/pay_142293.jpg,9790.90,2025-08-14 19:17:38.293298,verified
175,133,bank_transfer,https://storage.shop.com/receipts/pay_407237.jpg,4130.80,2025-10-11 00:56:21.293298,refunded
176,317,cash,,2889.11,2026-01-02 00:00:13.293298,verified
177,331,debit_card,https://storage.shop.com/receipts/pay_982760.jpg,5785.08,2025-09-21 08:59:08.293298,verified
178,311,bank_transfer,https://storage.shop.com/receipts/pay_513696.jpg,25191.10,2026-02-16 15:08:21.293298,verified
179,448,e_wallet,https://storage.shop.com/receipts/pay_941202.jpg,11102.30,2026-01-19 05:27:05.293298,verified
180,373,bank_transfer,https://storage.shop.com/receipts/pay_496536.jpg,8698.96,2026-01-03 14:17:23.293298,verified
181,238,cash,,13120.41,2026-06-02 22:54:38.293298,verified
182,305,bank_transfer,https://storage.shop.com/receipts/pay_758166.jpg,8592.06,2026-05-28 11:43:09.293298,verified
183,89,cash,,1409.87,2025-09-12 13:41:39.293298,pending
184,474,cash,,18487.32,2026-06-21 11:27:25.293298,verified
185,324,cheque,https://storage.shop.com/receipts/pay_475999.jpg,2622.81,2026-02-21 10:42:42.293298,verified
186,18,cheque,https://storage.shop.com/receipts/pay_439724.jpg,1160.42,2025-12-16 20:53:57.293298,verified
187,69,bank_transfer,https://storage.shop.com/receipts/pay_718224.jpg,8935.95,2026-07-10 03:12:01.293298,rejected
188,194,credit_card,https://storage.shop.com/receipts/pay_468480.jpg,5479.46,2026-03-21 06:46:00.293298,verified
189,71,cash,,19243.55,2025-10-27 23:24:29.293298,refunded
190,500,cash,,19846.23,2026-03-11 15:00:33.293298,verified
191,386,cash,,3856.58,2025-12-31 08:23:18.293298,refunded
192,396,debit_card,https://storage.shop.com/receipts/pay_565059.jpg,5600.85,2026-01-15 17:37:35.293298,verified
193,60,debit_card,https://storage.shop.com/receipts/pay_475109.jpg,17750.40,2026-01-02 01:01:08.293298,verified
194,498,bank_transfer,https://storage.shop.com/receipts/pay_515612.jpg,12506.73,2025-08-28 12:25:35.293298,verified
195,271,bank_transfer,https://storage.shop.com/receipts/pay_529910.jpg,8357.08,2025-10-12 05:06:26.293298,verified
196,466,cheque,https://storage.shop.com/receipts/pay_311787.jpg,18576.23,2026-07-14 02:01:59.293298,rejected
197,228,cash,,17179.01,2026-02-10 01:40:33.293298,verified
198,477,e_wallet,https://storage.shop.com/receipts/pay_388607.jpg,11853.44,2026-07-22 22:38:37.293298,verified
199,334,cash,,15175.60,2026-07-04 09:21:35.293298,verified
200,434,cheque,https://storage.shop.com/receipts/pay_410139.jpg,7277.81,2025-08-21 13:45:07.293298,verified
201,171,cash,,10954.07,2026-08-05 02:59:42.293298,verified
202,208,e_wallet,https://storage.shop.com/receipts/pay_816513.jpg,10452.58,2025-12-19 15:57:04.293298,verified
203,124,debit_card,https://storage.shop.com/receipts/pay_711155.jpg,20619.36,2026-05-11 15:37:12.293298,verified
204,135,cash,,11871.05,2026-03-23 05:22:56.293298,verified
205,81,e_wallet,https://storage.shop.com/receipts/pay_230162.jpg,18641.08,2026-01-05 20:51:44.293298,pending
206,368,credit_card,https://storage.shop.com/receipts/pay_572543.jpg,5682.92,2025-11-07 05:51:04.293298,verified
207,192,debit_card,https://storage.shop.com/receipts/pay_882270.jpg,4180.35,2026-03-09 00:28:48.293298,verified
208,315,debit_card,https://storage.shop.com/receipts/pay_603451.jpg,11255.84,2026-06-09 13:01:42.293298,pending
209,338,bank_transfer,https://storage.shop.com/receipts/pay_327231.jpg,8331.35,2026-07-19 02:43:36.293298,verified
210,87,cheque,https://storage.shop.com/receipts/pay_447551.jpg,17113.40,2026-01-09 02:18:04.293298,verified
211,333,cheque,https://storage.shop.com/receipts/pay_240951.jpg,8714.55,2025-11-07 20:53:29.293298,refunded
212,162,bank_transfer,https://storage.shop.com/receipts/pay_708296.jpg,7121.05,2025-10-13 07:31:35.293298,verified
213,293,cheque,https://storage.shop.com/receipts/pay_442313.jpg,15594.83,2025-08-24 03:58:50.293298,verified
214,109,e_wallet,https://storage.shop.com/receipts/pay_311764.jpg,3128.87,2025-11-17 11:07:57.293298,verified
215,141,credit_card,https://storage.shop.com/receipts/pay_950006.jpg,2491.58,2025-10-07 04:09:57.293298,rejected
216,160,cash,,10367.66,2025-12-17 22:41:44.293298,verified
217,174,cheque,https://storage.shop.com/receipts/pay_380142.jpg,24279.58,2026-05-15 08:51:23.293298,verified
218,31,debit_card,https://storage.shop.com/receipts/pay_940005.jpg,21399.70,2026-04-24 18:08:10.293298,verified
219,320,cash,,12413.13,2026-01-31 21:50:48.293298,verified
220,76,bank_transfer,https://storage.shop.com/receipts/pay_975794.jpg,9019.32,2026-05-07 06:41:05.293298,verified
221,40,debit_card,https://storage.shop.com/receipts/pay_437034.jpg,17450.50,2025-09-17 19:08:33.293298,verified
222,252,bank_transfer,https://storage.shop.com/receipts/pay_550661.jpg,12986.57,2026-01-07 00:02:10.293298,verified
223,441,e_wallet,https://storage.shop.com/receipts/pay_849695.jpg,21919.27,2025-10-15 10:42:41.293298,verified
224,519,credit_card,https://storage.shop.com/receipts/pay_701883.jpg,4292.93,2026-07-13 04:35:38.293298,verified
225,310,credit_card,https://storage.shop.com/receipts/pay_906311.jpg,18737.51,2026-01-25 01:43:18.293298,verified
226,212,cash,,3176.53,2026-02-05 17:17:18.293298,rejected
227,414,cheque,https://storage.shop.com/receipts/pay_397018.jpg,15016.93,2026-05-02 16:33:08.293298,verified
228,315,bank_transfer,https://storage.shop.com/receipts/pay_198356.jpg,22511.67,2026-06-09 02:01:42.293298,verified
229,282,cash,,8103.51,2026-01-08 14:22:01.293298,pending
230,34,credit_card,https://storage.shop.com/receipts/pay_373681.jpg,5986.98,2026-08-03 22:11:36.293298,verified
232,137,cash,,6920.27,2026-06-03 09:40:22.293298,verified
233,339,cash,,23266.42,2025-10-18 15:54:44.293298,verified
234,76,e_wallet,https://storage.shop.com/receipts/pay_580146.jpg,9019.32,2026-05-05 23:41:05.293298,verified
235,327,bank_transfer,https://storage.shop.com/receipts/pay_706039.jpg,5807.44,2026-06-27 14:23:25.293298,pending
236,127,debit_card,https://storage.shop.com/receipts/pay_215035.jpg,4910.65,2025-09-03 08:56:01.293298,verified
237,429,debit_card,https://storage.shop.com/receipts/pay_315425.jpg,17638.87,2026-04-06 22:08:10.293298,pending
238,330,bank_transfer,https://storage.shop.com/receipts/pay_136797.jpg,11575.03,2025-10-22 22:41:58.293298,verified
239,348,credit_card,https://storage.shop.com/receipts/pay_480064.jpg,7318.31,2025-10-29 16:56:08.293298,verified
240,257,e_wallet,https://storage.shop.com/receipts/pay_604480.jpg,12180.06,2026-07-26 15:14:33.293298,verified
241,265,debit_card,https://storage.shop.com/receipts/pay_542179.jpg,7051.89,2025-11-06 11:21:56.293298,verified
242,379,debit_card,https://storage.shop.com/receipts/pay_507231.jpg,8780.98,2026-01-02 04:00:53.293298,verified
243,14,debit_card,https://storage.shop.com/receipts/pay_591623.jpg,2852.71,2025-09-19 03:36:27.293298,verified
244,427,e_wallet,https://storage.shop.com/receipts/pay_139342.jpg,15078.34,2026-01-16 10:21:27.293298,refunded
245,354,debit_card,https://storage.shop.com/receipts/pay_422615.jpg,11216.84,2025-08-07 09:22:53.293298,verified
246,73,bank_transfer,https://storage.shop.com/receipts/pay_307082.jpg,9603.20,2025-12-12 10:31:28.293298,verified
247,38,credit_card,https://storage.shop.com/receipts/pay_853663.jpg,16918.39,2025-09-27 16:56:19.293298,rejected
248,157,cheque,https://storage.shop.com/receipts/pay_437961.jpg,586.70,2025-12-21 00:15:57.293298,verified
249,143,bank_transfer,https://storage.shop.com/receipts/pay_606022.jpg,7445.84,2026-07-13 13:02:39.293298,refunded
250,77,e_wallet,https://storage.shop.com/receipts/pay_976830.jpg,14806.44,2026-02-09 16:50:45.293298,verified
251,76,credit_card,https://storage.shop.com/receipts/pay_185848.jpg,9019.32,2026-05-07 03:41:05.293298,verified
252,226,debit_card,https://storage.shop.com/receipts/pay_492713.jpg,24549.52,2026-04-23 17:21:21.293298,verified
253,206,bank_transfer,https://storage.shop.com/receipts/pay_921832.jpg,25084.40,2025-10-30 02:30:32.293298,refunded
254,295,cash,,7803.04,2026-02-12 02:52:32.293298,verified
255,442,credit_card,https://storage.shop.com/receipts/pay_759670.jpg,17697.75,2026-08-05 15:32:49.293298,verified
256,358,cash,,5926.01,2026-02-05 06:28:54.293298,verified
257,257,e_wallet,https://storage.shop.com/receipts/pay_156548.jpg,6090.03,2026-07-27 20:14:33.293298,pending
258,56,e_wallet,https://storage.shop.com/receipts/pay_108577.jpg,6683.76,2026-03-02 18:31:02.293298,rejected
259,468,debit_card,https://storage.shop.com/receipts/pay_181124.jpg,12851.18,2026-03-23 21:42:30.293298,verified
260,501,cheque,https://storage.shop.com/receipts/pay_515378.jpg,3927.92,2026-07-09 16:35:38.293298,verified
261,139,e_wallet,https://storage.shop.com/receipts/pay_246813.jpg,510.06,2026-01-05 18:40:28.293298,rejected
262,202,cheque,https://storage.shop.com/receipts/pay_232713.jpg,6242.46,2025-12-13 06:03:13.293298,verified
263,129,credit_card,https://storage.shop.com/receipts/pay_441528.jpg,6894.58,2026-06-08 10:48:37.293298,refunded
264,64,credit_card,https://storage.shop.com/receipts/pay_327628.jpg,10108.13,2026-05-12 03:33:16.293298,verified
265,104,bank_transfer,https://storage.shop.com/receipts/pay_538810.jpg,3090.28,2026-01-06 17:25:49.293298,verified
