id,session_id,sender_type,sender_id,message_text,sent_at,is_read_by_customer,is_read_by_admin
47,189,admin,379,admin_m5,2026-05-03 12:35:38.293298,False,False
48,189,customer,430,customer_m5,2026-05-03 09:35:38.293298,False,False
49,189,bot,,bot_m4,2026-05-03 15:35:38.293298,False,True
50,189,bot,,bot_m2,2026-05-03 16:35:38.293298,True,False
51,189,bot,,bot_m1,2026-05-03 10:35:38.293298,True,False
52,189,customer,430,customer_m4,2026-05-03 13:35:38.293298,False,True
53,189,customer,430,customer_m2,2026-05-03 23:35:38.293298,False,False
54,189,bot,,bot_m3,2026-05-03 18:35:38.293298,False,False
55,189,admin,379,admin_m2,2026-05-04 00:35:38.293298,False,False
56,189,bot,,bot_m2,2026-05-03 10:35:38.293298,True,True
57,189,admin,379,admin_m5,2026-05-04 02:35:38.293298,False,False
58,189,bot,,bot_m4,2026-05-03 23:35:38.293298,True,False
59,189,admin,379,admin_m1,2026-05-04 01:35:38.293298,True,False
60,189,admin,379,admin_m1,2026-05-03 07:35:38.293298,True,False
61,189,admin,379,admin_m2,2026-05-03 22:35:38.293298,False,False
62,189,admin,379,admin_m4,2026-05-03 21:35:38.293298,True,False
63,189,admin,379,admin_m4,2026-05-03 16:35:38.293298,True,False
64,189,customer,430,customer_m5,2026-05-03 15:35:38.293298,False,True
65,189,bot,,bot_m5,2026-05-03 08:35:38.293298,True,False
66,189,customer,430,customer_m2,2026-05-03 10:35:38.293298,False,False
67,189,bot,,bot_m5,2026-05-03 18:35:38.293298,True,True
68,189,customer,430,customer_m4,2026-05-03 11:35:38.293298,False,True
69,189,customer,430,customer_m4,2026-05-03 17:35:38.293298,False,False
70,189,admin,379,admin_m3,2026-05-03 18:35:38.293298,True,False
71,189,customer,430,customer_m4,2026-05-03 09:35:38.293298,False,True
72,189,admin,379,admin_m1,2026-05-03 14:35:38.293298,False,False
73,189,bot,,bot_m4,2026-05-03 07:35:38.293298,False,False
74,189,bot,,bot_m3,2026-05-03 21:35:38.293298,False,False
75,189,customer,430,customer_m1,2026-05-03 17:35:38.293298,False,False
76,189,admin,379,admin_m5,2026-05-03 05:35:38.293298,True,False
77,189,customer,430,customer_m3,2026-05-03 13:35:38.293298,False,False
78,189,customer,430,customer_m5,2026-05-03 16:35:38.293298,False,True
79,189,customer,430,customer_m5,2026-05-03 03:35:38.293298,False,True
80,189,bot,,bot_m4,2026-05-03 18:35:38.293298,False,True
81,189,bot,,bot_m4,2026-05-03 12:35:38.293298,False,False
82,189,bot,,bot_m1,2026-05-03 20:35:38.293298,False,False
83,189,customer,430,customer_m1,2026-05-03 07:35:38.293298,False,True
84,189,admin,379,admin_m5,2026-05-03 08:35:38.293298,True,False
85,189,admin,379,admin_m1,2026-05-04 00:35:38.293298,True,False
86,189,admin,379,admin_m2,2026-05-03 10:35:38.293298,True,False
87,189,admin,379,admin_m2,2026-05-03 12:35:38.293298,True,False
88,189,bot,,bot_m2,2026-05-03 10:35:38.293298,False,False
89,189,admin,379,admin_m3,2026-05-03 22:35:38.293298,True,False
90,189,customer,430,customer_m4,2026-05-03 18:35:38.293298,False,False
91,189,customer,430,customer_m1,2026-05-03 04:35:38.293298,False,False
92,189,bot,,bot_m1,2026-05-03 05:35:38.293298,True,False
93,189,bot,,bot_m1,2026-05-03 06:35:38.293298,True,True
94,189,customer,430,customer_m5,2026-05-03 12:35:38.293298,False,True
95,189,bot,,bot_m2,2026-05-03 11:35:38.293298,True,False
96,189,customer,430,customer_m3,2026-05-03 13:35:38.293298,False,True
97,189,customer,430,customer_m3,2026-05-04 01:35:38.293298,False,False
98,189,bot,,bot_m4,2026-05-03 15:35:38.293298,True,True
99,189,admin,379,admin_m1,2026-05-03 22:35:38.293298,True,False
100,189,customer,430,customer_m1,2026-05-03 13:35:38.293298,False,True
101,189,customer,430,customer_m2,2026-05-03 14:35:38.293298,False,True
102,189,customer,430,customer_m4,2026-05-03 06:35:38.293298,False,False
103,189,admin,379,admin_m3,2026-05-03 18:35:38.293298,True,False
104,189,bot,,bot_m1,2026-05-03 10:35:38.293298,False,False
105,189,customer,430,customer_m1,2026-05-03 10:35:38.293298,False,False
106,189,admin,379,admin_m4,2026-05-03 07:35:38.293298,True,False
107,189,admin,379,admin_m5,2026-05-03 19:35:38.293298,False,False
108,189,bot,,bot_m1,2026-05-03 03:35:38.293298,True,True
109,189,admin,379,admin_m4,2026-05-03 15:35:38.293298,False,False
110,189,customer,430,customer_m2,2026-05-03 14:35:38.293298,False,True
111,189,admin,379,admin_m4,2026-05-03 12:35:38.293298,True,False
112,189,bot,,bot_m2,2026-05-03 23:35:38.293298,False,True
113,189,customer,430,customer_m5,2026-05-03 21:35:38.293298,False,True
114,189,admin,379,admin_m3,2026-05-03 09:35:38.293298,False,False
115,189,admin,379,admin_m5,2026-05-03 19:35:38.293298,True,False
116,189,bot,,bot_m4,2026-05-03 16:35:38.293298,False,True
117,189,customer,430,customer_m2,2026-05-03 13:35:38.293298,False,False
118,189,customer,430,customer_m3,2026-05-03 03:35:38.293298,False,False
119,189,bot,,bot_m5,2026-05-03 13:35:38.293298,True,True
120,189,bot,,bot_m1,2026-05-03 19:35:38.293298,False,False
121,189,bot,,bot_m2,2026-05-03 14:35:38.293298,False,True
122,189,bot,,bot_m2,2026-05-03 12:35:38.293298,True,True
123,189,bot,,bot_m4,2026-05-03 12:35:38.293298,False,True
124,189,bot,,bot_m4,2026-05-03 08:35:38.293298,False,True
125,189,customer,430,customer_m5,2026-05-03 04:35:38.293298,False,False
126,189,admin,379,admin_m1,2026-05-03 09:35:38.293298,False,False
127,189,customer,430,customer_m1,2026-05-03 06:35:38.293298,False,True
128,189,admin,379,admin_m1,2026-05-03 19:35:38.293298,True,False
129,189,bot,,bot_m4,2026-05-03 08:35:38.293298,True,False
130,189,bot,,bot_m2,2026-05-03 09:35:38.293298,True,True
131,189,bot,,bot_m3,2026-05-03 11:35:38.293298,True,True
132,189,customer,430,customer_m5,2026-05-03 05:35:38.293298,False,True
133,189,bot,,bot_m3,2026-05-03 15:35:38.293298,True,False
134,189,customer,430,customer_m5,2026-05-03 22:35:38.293298,False,True
135,189,customer,430,customer_m3,2026-05-03 19:35:38.293298,False,False
136,189,customer,430,customer_m4,2026-05-03 06:35:38.293298,False,True
137,189,bot,,bot_m4,2026-05-03 17:35:38.293298,True,True
138,189,bot,,bot_m4,2026-05-03 20:35:38.293298,True,True
139,189,bot,,bot_m1,2026-05-04 02:35:38.293298,True,True
140,189,admin,379,admin_m4,2026-05-03 22:35:38.293298,False,False
141,189,customer,430,customer_m1,2026-05-03 19:35:38.293298,False,False
142,189,customer,430,customer_m2,2026-05-04 02:35:38.293298,False,False
143,189,bot,,bot_m3,2026-05-03 04:35:38.293298,True,False
144,189,admin,379,admin_m3,2026-05-04 00:35:38.293298,True,False
145,189,customer,430,customer_m1,2026-05-03 11:35:38.293298,False,False
146,189,admin,379,admin_m1,2026-05-03 16:35:38.293298,False,False
147,189,customer,430,customer_m2,2026-05-03 15:35:38.293298,False,False
148,189,customer,430,customer_m2,2026-05-03 11:35:38.293298,False,True
149,189,admin,379,admin_m4,2026-05-04 01:35:38.293298,True,False
150,189,admin,379,admin_m3,2026-05-04 01:35:38.293298,True,False
151,189,bot,,bot_m5,2026-05-03 13:35:38.293298,True,False
152,189,customer,430,customer_m1,2026-05-04 01:35:38.293298,False,True
153,189,bot,,bot_m2,2026-05-03 11:35:38.293298,False,True
154,189,admin,379,admin_m4,2026-05-03 23:35:38.293298,True,False
155,189,bot,,bot_m4,2026-05-03 05:35:38.293298,False,True
156,189,customer,430,customer_m4,2026-05-03 14:35:38.293298,False,True
157,189,customer,430,customer_m5,2026-05-03 14:35:38.293298,False,True
158,189,bot,,bot_m5,2026-05-03 15:35:38.293298,False,False
159,189,customer,430,customer_m2,2026-05-03 13:35:38.293298,False,True
160,189,bot,,bot_m4,2026-05-04 01:35:38.293298,False,False
161,189,admin,379,admin_m3,2026-05-03 04:35:38.293298,True,False
162,189,customer,430,customer_m1,2026-05-04 02:35:38.293298,False,False
163,189,admin,379,admin_m2,2026-05-03 20:35:38.293298,False,False
164,189,bot,,bot_m2,2026-05-03 17:35:38.293298,True,True
165,189,admin,379,admin_m5,2026-05-03 20:35:38.293298,True,False
166,189,bot,,bot_m2,2026-05-03 13:35:38.293298,False,False
167,189,customer,430,customer_m4,2026-05-03 15:35:38.293298,False,True
168,189,admin,379,admin_m5,2026-05-03 18:35:38.293298,False,False
169,189,customer,430,customer_m5,2026-05-03 10:35:38.293298,False,False
170,189,bot,,bot_m2,2026-05-03 23:35:38.293298,False,True
171,189,admin,379,admin_m3,2026-05-03 17:35:38.293298,False,False
172,189,admin,379,admin_m3,2026-05-03 08:35:38.293298,True,False
173,189,customer,430,customer_m2,2026-05-03 13:35:38.293298,False,True
174,189,customer,430,customer_m2,2026-05-03 20:35:38.293298,False,True
175,189,bot,,bot_m5,2026-05-03 14:35:38.293298,False,False
176,189,admin,379,admin_m2,2026-05-04 00:35:38.293298,False,False
177,189,customer,430,customer_m5,2026-05-03 04:35:38.293298,False,True
178,189,customer,430,customer_m5,2026-05-03 15:35:38.293298,False,False
179,189,admin,379,admin_m3,2026-05-03 06:35:38.293298,True,False
180,189,admin,379,admin_m5,2026-05-03 23:35:38.293298,True,False
181,189,bot,,bot_m4,2026-05-03 12:35:38.293298,True,False
182,189,customer,430,customer_m1,2026-05-03 19:35:38.293298,False,True
183,189,admin,379,admin_m1,2026-05-03 09:35:38.293298,True,False
184,189,admin,379,admin_m4,2026-05-03 18:35:38.293298,False,False
185,189,admin,379,admin_m4,2026-05-03 09:35:38.293298,True,False
186,189,bot,,bot_m3,2026-05-03 13:35:38.293298,True,False
187,189,bot,,bot_m5,2026-05-03 19:35:38.293298,False,False
188,189,bot,,bot_m4,2026-05-04 01:35:38.293298,False,True
189,189,bot,,bot_m1,2026-05-03 12:35:38.293298,True,False
190,189,customer,430,customer_m1,2026-05-03 08:35:38.293298,False,True
191,189,admin,379,admin_m4,2026-05-03 18:35:38.293298,False,False
192,189,admin,379,admin_m1,2026-05-03 18:35:38.293298,True,False
193,189,bot,,bot_m3,2026-05-03 18:35:38.293298,True,True
194,189,bot,,bot_m3,2026-05-03 04:35:38.293298,True,True
195,189,bot,,bot_m5,2026-05-03 20:35:38.293298,True,False
196,189,customer,430,customer_m5,2026-05-03 23:35:38.293298,False,False
197,189,bot,,bot_m3,2026-05-03 17:35:38.293298,False,True
198,189,customer,430,customer_m5,2026-05-03 13:35:38.293298,False,False
199,189,bot,,bot_m4,2026-05-03 15:35:38.293298,True,False
200,189,admin,379,admin_m1,2026-05-03 23:35:38.293298,True,False
201,189,customer,430,customer_m4,2026-05-04 01:35:38.293298,False,True
202,189,admin,379,admin_m3,2026-05-03 20:35:38.293298,False,False
203,189,admin,379,admin_m1,2026-05-03 16:35:38.293298,True,False
204,189,bot,,bot_m1,2026-05-03 09:35:38.293298,True,False
205,189,admin,379,admin_m2,2026-05-03 03:35:38.293298,False,False
206,189,bot,,bot_m5,2026-05-03 05:35:38.293298,False,True
207,189,customer,430,customer_m3,2026-05-03 20:35:38.293298,False,True
208,189,admin,379,admin_m4,2026-05-03 11:35:38.293298,True,False
209,189,customer,430,customer_m3,2026-05-03 22:35:38.293298,False,True
210,189,admin,379,admin_m3,2026-05-03 07:35:38.293298,False,False
211,189,customer,430,customer_m5,2026-05-03 14:35:38.293298,False,True
212,189,admin,379,admin_m2,2026-05-03 08:35:38.293298,True,False
213,189,bot,,bot_m5,2026-05-03 22:35:38.293298,True,False
214,189,bot,,bot_m4,2026-05-03 18:35:38.293298,False,False
215,189,customer,430,customer_m5,2026-05-03 08:35:38.293298,False,False
216,189,admin,379,admin_m5,2026-05-03 16:35:38.293298,True,False
217,189,bot,,bot_m2,2026-05-03 20:35:38.293298,False,True
218,189,admin,379,admin_m2,2026-05-03 22:35:38.293298,False,False
219,189,customer,430,customer_m2,2026-05-03 03:35:38.293298,False,False
220,189,customer,430,customer_m4,2026-05-03 22:35:38.293298,False,False
221,189,bot,,bot_m1,2026-05-03 10:35:38.293298,True,True
222,189,bot,,bot_m5,2026-05-03 18:35:38.293298,True,True
223,189,bot,,bot_m1,2026-05-03 09:35:38.293298,False,False
224,189,customer,430,customer_m3,2026-05-03 09:35:38.293298,False,False
225,189,bot,,bot_m5,2026-05-03 06:35:38.293298,False,False
226,189,admin,379,admin_m2,2026-05-04 02:35:38.293298,False,False
227,189,bot,,bot_m5,2026-05-03 13:35:38.293298,True,True
228,189,admin,379,admin_m2,2026-05-04 02:35:38.293298,True,False
229,189,bot,,bot_m4,2026-05-03 22:35:38.293298,True,False
230,189,admin,379,admin_m4,2026-05-03 20:35:38.293298,True,False
231,189,customer,430,customer_m4,2026-05-03 16:35:38.293298,False,True
232,189,admin,379,admin_m2,2026-05-03 06:35:38.293298,False,False
233,189,customer,430,customer_m4,2026-05-03 03:35:38.293298,False,False
234,189,admin,379,admin_m5,2026-05-03 13:35:38.293298,False,False
235,189,customer,430,customer_m2,2026-05-03 03:35:38.293298,False,True
236,189,admin,379,admin_m2,2026-05-03 17:35:38.293298,False,False
237,189,admin,379,admin_m5,2026-05-03 05:35:38.293298,False,False
238,189,admin,379,admin_m1,2026-05-03 05:35:38.293298,True,False
239,189,bot,,bot_m3,2026-05-03 22:35:38.293298,False,False
240,189,admin,379,admin_m1,2026-05-03 03:35:38.293298,True,False
241,189,admin,379,admin_m1,2026-05-03 06:35:38.293298,True,False
242,189,admin,379,admin_m5,2026-05-03 12:35:38.293298,True,False
243,189,customer,430,customer_m2,2026-05-04 01:35:38.293298,False,True
244,189,customer,430,customer_m4,2026-05-03 13:35:38.293298,False,True
245,189,customer,430,customer_m1,2026-05-03 13:35:38.293298,False,True
246,189,bot,,bot_m4,2026-05-03 22:35:38.293298,False,True
247,189,customer,430,customer_m5,2026-05-04 02:35:38.293298,False,True
248,189,customer,430,customer_m3,2026-05-03 23:35:38.293298,False,True
249,189,bot,,bot_m5,2026-05-03 14:35:38.293298,False,True
250,189,customer,430,customer_m5,2026-05-04 00:35:38.293298,False,False
251,189,customer,430,customer_m3,2026-05-03 21:35:38.293298,False,True
252,189,admin,379,admin_m2,2026-05-03 20:35:38.293298,True,False
253,189,customer,430,customer_m2,2026-05-03 14:35:38.293298,False,False
254,189,customer,430,customer_m2,2026-05-03 10:35:38.293298,False,False
255,189,customer,430,customer_m4,2026-05-03 11:35:38.293298,False,True
256,189,customer,430,customer_m5,2026-05-03 12:35:38.293298,False,False
257,189,admin,379,admin_m4,2026-05-03 03:35:38.293298,True,False
258,189,admin,379,admin_m4,2026-05-04 01:35:38.293298,True,False
259,189,admin,379,admin_m4,2026-05-03 16:35:38.293298,True,False
260,189,admin,379,admin_m3,2026-05-03 21:35:38.293298,False,False
261,189,customer,430,customer_m2,2026-05-03 15:35:38.293298,False,True
262,189,bot,,bot_m4,2026-05-03 06:35:38.293298,False,True
263,189,customer,430,customer_m3,2026-05-03 23:35:38.293298,False,True
264,189,admin,379,admin_m1,2026-05-03 17:35:38.293298,False,False
265,189,admin,379,admin_m5,2026-05-03 16:35:38.293298,True,False
266,189,bot,,bot_m4,2026-05-03 22:35:38.293298,True,False
267,189,bot,,bot_m3,2026-05-04 02:35:38.293298,False,True
268,189,admin,379,admin_m4,2026-05-03 23:35:38.293298,True,False
269,189,customer,430,customer_m1,2026-05-04 00:35:38.293298,False,False
270,189,customer,430,customer_m1,2026-05-04 02:35:38.293298,False,True
271,189,customer,430,customer_m2,2026-05-04 02:35:38.293298,False,True
272,189,customer,430,customer_m1,2026-05-03 03:35:38.293298,False,False
273,189,admin,379,admin_m5,2026-05-03 09:35:38.293298,True,False
274,189,bot,,bot_m2,2026-05-03 20:35:38.293298,False,False
275,189,admin,379,admin_m3,2026-05-03 23:35:38.293298,True,False
276,189,admin,379,admin_m3,2026-05-03 16:35:38.293298,True,False
277,189,admin,379,admin_m2,2026-05-03 05:35:38.293298,True,False
278,189,customer,430,customer_m1,2026-05-03 21:35:38.293298,False,False
279,189,customer,430,customer_m2,2026-05-03 06:35:38.293298,False,True
280,189,customer,430,customer_m2,2026-05-03 23:35:38.293298,False,True
281,189,bot,,bot_m3,2026-05-03 06:35:38.293298,True,True
282,189,admin,379,admin_m5,2026-05-03 20:35:38.293298,True,False
283,189,bot,,bot_m5,2026-05-03 03:35:38.293298,True,True
284,189,customer,430,customer_m5,2026-05-03 18:35:38.293298,False,True
285,189,customer,430,customer_m2,2026-05-03 06:35:38.293298,False,False
286,189,admin,379,admin_m4,2026-05-03 07:35:38.293298,False,False
287,189,bot,,bot_m2,2026-05-03 20:35:38.293298,True,True
288,189,admin,379,admin_m5,2026-05-03 16:35:38.293298,True,False
289,189,customer,430,customer_m5,2026-05-03 05:35:38.293298,False,True
290,189,customer,430,customer_m1,2026-05-03 16:35:38.293298,False,True
291,189,bot,,bot_m3,2026-05-03 20:35:38.293298,False,False
292,189,customer,430,customer_m5,2026-05-03 18:35:38.293298,False,True
293,189,customer,430,customer_m5,2026-05-03 21:35:38.293298,False,True
294,189,customer,430,customer_m4,2026-05-03 07:35:38.293298,False,True
295,189,customer,430,customer_m2,2026-05-03 07:35:38.293298,False,False
296,189,customer,430,customer_m2,2026-05-03 16:35:38.293298,False,False
297,189,customer,430,customer_m3,2026-05-03 07:35:38.293298,False,True
298,189,customer,430,customer_m1,2026-05-03 17:35:38.293298,False,True
299,189,bot,,bot_m1,2026-05-03 16:35:38.293298,True,True
300,189,customer,430,customer_m3,2026-05-03 13:35:38.293298,False,True
301,189,bot,,bot_m2,2026-05-03 06:35:38.293298,True,False
302,189,bot,,bot_m4,2026-05-03 16:35:38.293298,True,True
303,189,admin,379,admin_m4,2026-05-03 08:35:38.293298,True,False
304,189,admin,379,admin_m2,2026-05-04 00:35:38.293298,True,False
305,189,admin,379,admin_m5,2026-05-03 05:35:38.293298,True,False
306,189,bot,,bot_m1,2026-05-03 09:35:38.293298,False,True
307,189,admin,379,admin_m1,2026-05-03 16:35:38.293298,True,False
308,189,customer,430,customer_m1,2026-05-03 13:35:38.293298,False,False
309,189,bot,,bot_m3,2026-05-04 00:35:38.293298,True,True
310,189,admin,379,admin_m5,2026-05-03 06:35:38.293298,False,False
311,189,bot,,bot_m3,2026-05-03 13:35:38.293298,False,False
312,189,customer,430,customer_m3,2026-05-03 19:35:38.293298,False,True
313,189,customer,430,customer_m5,2026-05-03 09:35:38.293298,False,False
314,189,bot,,bot_m5,2026-05-03 20:35:38.293298,True,False
315,189,bot,,bot_m2,2026-05-04 00:35:38.293298,True,True
316,189,bot,,bot_m5,2026-05-03 08:35:38.293298,True,True
317,189,admin,379,admin_m3,2026-05-03 09:35:38.293298,True,False
318,189,admin,379,admin_m3,2026-05-03 20:35:38.293298,True,False
319,189,admin,379,admin_m3,2026-05-03 16:35:38.293298,True,False
428,189,bot,,bot_m1,2026-05-03 04:35:38.293298,False,False
320,189,customer,430,customer_m1,2026-05-03 21:35:38.293298,False,False
321,189,customer,430,customer_m5,2026-05-03 20:35:38.293298,False,False
322,189,admin,379,admin_m1,2026-05-03 12:35:38.293298,True,False
323,189,bot,,bot_m3,2026-05-03 22:35:38.293298,False,True
324,189,customer,430,customer_m4,2026-05-03 07:35:38.293298,False,False
325,189,admin,379,admin_m3,2026-05-04 00:35:38.293298,False,False
326,189,admin,379,admin_m1,2026-05-03 11:35:38.293298,True,False
327,189,admin,379,admin_m5,2026-05-03 12:35:38.293298,True,False
328,189,bot,,bot_m3,2026-05-03 17:35:38.293298,True,True
329,189,admin,379,admin_m3,2026-05-03 20:35:38.293298,True,False
330,189,customer,430,customer_m3,2026-05-03 08:35:38.293298,False,False
331,189,customer,430,customer_m4,2026-05-03 19:35:38.293298,False,True
332,189,admin,379,admin_m3,2026-05-03 11:35:38.293298,True,False
333,189,admin,379,admin_m5,2026-05-03 05:35:38.293298,True,False
334,189,admin,379,admin_m2,2026-05-03 10:35:38.293298,False,False
335,189,bot,,bot_m5,2026-05-03 11:35:38.293298,False,False
336,189,admin,379,admin_m5,2026-05-03 22:35:38.293298,True,False
337,189,admin,379,admin_m2,2026-05-03 03:35:38.293298,False,False
338,189,bot,,bot_m3,2026-05-03 21:35:38.293298,True,False
339,189,customer,430,customer_m2,2026-05-04 01:35:38.293298,False,True
340,189,bot,,bot_m4,2026-05-03 03:35:38.293298,False,True
341,189,customer,430,customer_m3,2026-05-03 20:35:38.293298,False,False
342,189,bot,,bot_m3,2026-05-03 15:35:38.293298,True,True
343,189,customer,430,customer_m4,2026-05-04 01:35:38.293298,False,True
344,189,bot,,bot_m2,2026-05-03 22:35:38.293298,True,True
345,189,bot,,bot_m3,2026-05-03 14:35:38.293298,False,False
346,189,admin,379,admin_m5,2026-05-03 22:35:38.293298,True,False
347,189,customer,430,customer_m4,2026-05-04 02:35:38.293298,False,False
348,189,admin,379,admin_m2,2026-05-03 14:35:38.293298,True,False
349,189,customer,430,customer_m3,2026-05-03 09:35:38.293298,False,True
350,189,customer,430,customer_m2,2026-05-03 09:35:38.293298,False,False
351,189,bot,,bot_m2,2026-05-03 21:35:38.293298,True,True
352,189,admin,379,admin_m5,2026-05-03 13:35:38.293298,True,False
353,189,bot,,bot_m3,2026-05-03 14:35:38.293298,True,False
354,189,customer,430,customer_m5,2026-05-03 10:35:38.293298,False,True
355,189,admin,379,admin_m4,2026-05-03 10:35:38.293298,False,False
356,189,bot,,bot_m4,2026-05-03 09:35:38.293298,False,True
357,189,bot,,bot_m2,2026-05-03 05:35:38.293298,True,True
358,189,bot,,bot_m4,2026-05-03 11:35:38.293298,False,False
359,189,bot,,bot_m5,2026-05-03 15:35:38.293298,False,False
360,189,customer,430,customer_m5,2026-05-04 02:35:38.293298,False,True
361,189,admin,379,admin_m2,2026-05-03 12:35:38.293298,False,False
362,189,customer,430,customer_m2,2026-05-03 13:35:38.293298,False,False
363,189,customer,430,customer_m5,2026-05-03 08:35:38.293298,False,False
364,189,admin,379,admin_m5,2026-05-03 19:35:38.293298,True,False
365,189,bot,,bot_m2,2026-05-03 07:35:38.293298,True,True
366,189,customer,430,customer_m5,2026-05-04 01:35:38.293298,False,False
367,189,admin,379,admin_m5,2026-05-03 04:35:38.293298,False,False
368,189,customer,430,customer_m1,2026-05-04 02:35:38.293298,False,False
369,189,admin,379,admin_m2,2026-05-04 02:35:38.293298,True,False
370,189,customer,430,customer_m3,2026-05-03 15:35:38.293298,False,False
371,189,customer,430,customer_m1,2026-05-03 11:35:38.293298,False,False
372,189,bot,,bot_m5,2026-05-03 15:35:38.293298,False,False
373,189,bot,,bot_m5,2026-05-03 08:35:38.293298,True,False
374,189,admin,379,admin_m3,2026-05-03 09:35:38.293298,False,False
375,189,customer,430,customer_m2,2026-05-03 15:35:38.293298,False,False
376,189,admin,379,admin_m1,2026-05-03 08:35:38.293298,False,False
377,189,admin,379,admin_m5,2026-05-03 23:35:38.293298,True,False
378,189,bot,,bot_m1,2026-05-03 22:35:38.293298,False,True
379,189,admin,379,admin_m3,2026-05-03 19:35:38.293298,True,False
380,189,bot,,bot_m3,2026-05-03 14:35:38.293298,False,False
381,189,bot,,bot_m5,2026-05-04 01:35:38.293298,True,True
382,189,bot,,bot_m4,2026-05-03 19:35:38.293298,True,True
383,189,bot,,bot_m2,2026-05-03 18:35:38.293298,True,True
384,189,bot,,bot_m2,2026-05-03 04:35:38.293298,True,False
385,189,bot,,bot_m5,2026-05-03 08:35:38.293298,False,False
386,189,bot,,bot_m1,2026-05-03 17:35:38.293298,True,True
387,189,bot,,bot_m5,2026-05-03 03:35:38.293298,False,False
388,189,admin,379,admin_m5,2026-05-03 16:35:38.293298,True,False
389,189,admin,379,admin_m1,2026-05-03 17:35:38.293298,True,False
390,189,admin,379,admin_m5,2026-05-03 16:35:38.293298,False,False
391,189,bot,,bot_m1,2026-05-03 23:35:38.293298,False,False
392,189,customer,430,customer_m2,2026-05-03 16:35:38.293298,False,True
393,189,admin,379,admin_m5,2026-05-03 14:35:38.293298,True,False
394,189,admin,379,admin_m3,2026-05-03 14:35:38.293298,True,False
395,189,customer,430,customer_m3,2026-05-03 17:35:38.293298,False,True
396,189,bot,,bot_m1,2026-05-04 02:35:38.293298,True,True
397,189,bot,,bot_m3,2026-05-03 17:35:38.293298,False,True
398,189,bot,,bot_m5,2026-05-03 05:35:38.293298,True,False
399,189,bot,,bot_m2,2026-05-03 08:35:38.293298,True,True
400,189,bot,,bot_m1,2026-05-04 02:35:38.293298,True,False
